Distance,PosLocalX,PosLocalY,InverseRadius,RefinedPosLon,RefinedPosLat,TimeStamp,GPS_Speed,PosLat,PosLon,AccelForward,AccelLateral,DeviceAccelForward,DeviceAccelLateral,DeviceAccelVertical,AngleTrack,AngleRateZ,GPS_NumSat,GPS_PosAccuracy,RPM,Pedal_throttle,Steer_angle,Gear,OilT,Internal Batte,External Batte,ECU_THROTTLE,ECU_ENG_TMP,ECU_WS_FL,ECU_WS_FR,ECU_WS_RL,ECU_WS_RR,ECU_BRK_SW,ECU_MAF,ECU_BRK_PRES,ECU_STEER_SPD,ECU_HILL_CRTL,ECU_TCS_ESP,ECU_V_BATTERY,GPS_Slope,GPS_Elevation,AccelX,AccelY,AccelCombined,GripUsage,Pedal_brake,PositionIndex,LapNo,timeDelta
5333.916,0.974901080688,2.12805715453,0.0,126.413236957,34.7385647568,0.0316885131004,125.05,34.739,126.413,0.198,-0.056,-3.55,3.345,-2.454,89.176,-0.904,10.0,2.2,6136,99.0,-0.688,5,132.0,4.174,12.238,83.2,81.0,126.275,125.965,124.305,124.32,0.0,248.675,0.34,0.0,0.0,3.0,12.3,0.201,1.661,0.197736079951,-0.0554762390373,0.205,21.197,0.0,1.105,2,0.0
5335.671,2.7299847338,2.1596839058,0.0,126.413256143,34.7385650409,0.0816885131004,125.4,34.739,126.413,0.193,-0.058,-3.552,3.34,-2.468,89.139,-0.939,10.0,2.2,6158,99.0,-0.694,5,132.0,4.174,12.238,82.965,81.0,126.512,126.423,124.631,124.708,0.0,249.014,0.323,0.0,0.0,3.0,12.3,0.201,1.656,0.192739139302,-0.0578217417907,0.201,20.785,0.0,2.859,2,0.0
5337.43,4.48879937117,2.19269297749,0.0,126.41327537,34.7385653374,0.1316885131,125.75,34.739,126.413,0.187,-0.06,-3.556,3.333,-2.481,89.1,-0.973,10.0,2.2,6178,99.0,-0.708,5,132.0,4.174,12.238,82.717,81.0,126.753,126.905,124.935,125.08,0.0,248.775,0.305,0.0,0.0,3.0,12.3,0.201,1.651,0.18713032837,-0.0601672445442,0.197,20.294,0.0,4.617,2,0.0
5339.193,6.25113226452,2.22704492042,0.0,126.413294635,34.738565646,0.1816885131,126.1,34.739,126.413,0.18,-0.062,-3.561,3.324,-2.473,89.064,-1.002,10.0,2.2,6191,99.0,-0.725,5,132.0,4.174,12.238,82.45,81.0,127.023,127.262,125.315,125.423,0.0,247.7,0.3,0.0,0.0,3.0,12.3,0.201,1.65,0.180297776871,-0.0622068121558,0.191,19.724,0.0,6.378,2,0.0
5340.96,8.01727560612,2.2630580545,0.0,126.413313942,34.7385659695,0.2316885131,126.45,34.739,126.413,0.173,-0.064,-3.566,3.314,-2.457,89.027,-1.029,10.0,2.2,6200,99.0,-0.743,5,132.0,4.174,12.238,82.175,81.0,127.305,127.57,125.725,125.755,0.0,246.3,0.3,0.0,0.0,3.0,12.3,0.201,1.65,0.172853355089,-0.0639404446257,0.184,19.075,0.0,8.143,2,0.0
5342.73,9.78773411587,2.30118652307,0.0,126.413333296,34.738566312,0.2816885131,126.8,34.739,126.413,0.164,-0.065,-3.569,3.308,-2.424,88.992,-1.053,10.0,2.2,6215,99.0,-0.886,5,132.0,4.174,12.238,81.888,81.0,127.669,127.754,126.108,126.1,0.0,243.794,0.3,0.922,0.0,3.0,12.277,0.199,1.65,0.16428717112,-0.0653681419539,0.177,18.366,0.0,9.912,2,0.0
5344.505,11.5623434731,2.34126698814,0.0,126.413352695,34.7385666721,0.3316885131,127.15,34.739,126.413,0.155,-0.067,-3.571,3.304,-2.385,88.958,-1.076,10.0,2.2,6233,99.0,-1.078,5,132.0,4.174,12.238,81.597,81.0,128.065,127.89,126.48,126.45,0.0,240.858,0.3,2.202,0.0,3.0,12.245,0.198,1.65,0.155313073628,-0.0664899041403,0.169,17.605,0.0,11.686,2,0.0
5346.284,13.3404047707,2.38282322178,0.0,126.413372132,34.7385670454,0.3816885131,127.431,34.739,126.413,0.146,-0.067,-3.568,3.305,-2.361,88.923,-1.089,10.0,2.2,6252,99.0,-1.187,5,132.0,4.174,12.238,81.3,81.0,128.454,128.23,126.846,126.823,0.0,237.3,0.3,3.078,0.0,3.0,12.223,0.196,1.654,0.145625127473,-0.0671017744238,0.16,16.825,0.0,13.463,2,0.0
5348.064,15.1196837019,2.42569710084,0.0,126.413391582,34.7385674305,0.4316885131,127.685,34.739,126.413,0.136,-0.067,-3.562,3.307,-2.344,88.889,-1.097,10.0,2.2,6272,99.0,-1.263,5,132.0,4.174,12.238,81.0,81.0,128.84,128.65,127.21,127.205,0.0,233.5,0.3,3.798,0.0,3.0,12.205,0.195,1.659,0.135733224556,-0.0675096879462,0.152,16.037,0.0,15.241,2,0.0
5349.843,16.8980529679,2.46992855071,0.0,126.413411023,34.7385678279,0.4816885131,127.877,34.739,126.413,0.127,-0.067,-3.553,3.308,-2.354,88.855,-1.089,10.0,2.2,6289,99.0,-1.271,5,132.0,4.174,12.238,80.527,81.0,129.154,129.039,127.531,127.554,0.0,232.833,0.3,3.078,0.0,3.0,12.2,0.194,1.664,0.126759127065,-0.0671017744238,0.143,15.279,0.0,17.019,2,0.0
5351.628,18.6826502945,2.51573438779,0.0,126.413430531,34.7385682394,0.5316885131,128.045,34.739,126.413,0.118,-0.067,-3.543,3.309,-2.374,88.82,-1.074,10.0,2.2,6303,99.0,-1.253,5,132.0,4.174,12.238,79.987,81.0,129.44,129.415,127.835,127.89,0.0,233.385,0.3,1.798,0.0,3.0,12.2,0.192,1.669,0.118192943096,-0.0664899041403,0.136,14.564,0.0,18.803,2,0.0
5353.43,20.4837863174,2.56336691722,0.0,126.413450221,34.7385686672,0.5816885131,128.224,34.739,126.413,0.112,-0.065,-3.543,3.306,-2.402,88.788,-1.053,10.0,2.2,6307,75.834,-1.248,5,132.0,4.174,12.238,79.345,81.0,129.655,129.725,128.149,128.202,0.0,235.722,0.3,0.922,0.0,3.0,12.223,0.191,1.674,0.111666326739,-0.0653681419539,0.129,13.929,0.0,20.604,2,0.0
5355.239,22.2924649009,2.61247967573,0.0,126.413469993,34.7385691084,0.6316885131,128.408,34.739,126.413,0.106,-0.064,-3.546,3.302,-2.433,88.757,-1.03,10.0,2.2,6306,43.659,-1.248,5,132.0,4.174,12.237,78.663,81.0,129.843,130.01,128.466,128.505,0.0,238.752,0.3,0.202,0.0,3.0,12.256,0.19,1.679,0.106057515807,-0.0639404446257,0.124,13.39,0.0,22.412,2,0.0
5357.038,24.0909421263,2.66247838483,0.0,126.413489653,34.7385695576,0.6816885131,128.581,34.739,126.413,0.103,-0.062,-3.575,3.296,-2.455,88.728,-0.996,10.0,2.2,6325,22.176,-1.201,5,132.0,4.174,12.237,70.405,81.0,129.652,129.861,128.667,128.595,0.0,212.767,0.3,0.0,0.0,3.0,12.301,0.191,1.68,0.102998164389,-0.0621048337752,0.12,12.98,0.0,24.21,2,0.0
5358.829,25.8813303834,2.71360708822,0.0,126.413509225,34.7385700169,0.7316885131,128.748,34.739,126.414,0.101,-0.06,-3.613,3.289,-2.473,88.699,-0.959,10.0,2.2,6350,4.851,-1.136,5,132.0,4.174,12.237,59.2,81.0,129.315,129.544,128.822,128.603,0.0,175.5,0.3,0.0,0.0,3.0,12.351,0.192,1.68,0.101060575158,-0.0601672445442,0.118,12.715,0.0,26.0,2,0.0
5360.625,27.675826118,2.76649610754,0.0,126.413528841,34.738570492,0.7816885131,128.88,34.739,126.414,0.102,-0.058,-3.667,3.281,-2.485,88.671,-0.92,10.0,2.2,6356,1.357,-1.116,5,132.0,4.174,12.237,43.912,81.0,129.045,129.034,128.807,128.556,0.0,122.621,0.3,0.0,0.0,3.0,12.354,0.194,1.684,0.101978380583,-0.0576177850296,0.117,12.603,0.0,27.794,2,0.0
5362.426,29.4763553786,2.82096913627,0.0,126.413548524,34.7385709813,0.8316885131,128.997,34.739,126.414,0.104,-0.055,-3.727,3.272,-2.494,88.642,-0.882,10.0,2.2,6355,3.242,-1.114,5,132.0,4.174,12.237,27.038,81.0,128.803,128.449,128.727,128.487,0.0,63.671,0.3,0.0,0.0,3.0,12.339,0.195,1.689,0.104017948195,-0.0549663471344,0.118,12.65,0.0,29.595,2,0.0
5364.23,31.2793582436,2.87644170614,0.0,126.413568234,34.7385714797,0.8816885131,129.149,34.739,126.414,0.109,-0.052,-3.762,3.265,-2.503,88.613,-0.836,10.0,2.2,6355,26.31,-0.985,5,132.0,4.174,12.236,22.67,81.0,129.097,128.357,128.597,128.45,0.0,46.081,0.3,0.936,0.0,3.0,12.322,0.198,1.69,0.108810932082,-0.0522129308587,0.121,12.842,0.0,31.398,2,0.0
5366.036,33.084311812,2.93276269443,0.0,126.413587965,34.7385719856,0.9316885131,129.314,34.739,126.414,0.115,-0.049,-3.787,3.26,-2.512,88.585,-0.786,10.0,2.2,6355,57.615,-0.808,5,132.0,4.174,12.236,23.166,81.0,129.599,128.457,128.447,128.425,0.0,44.574,0.3,2.236,0.0,3.0,12.305,0.201,1.69,0.114521721395,-0.0493575362023,0.125,13.174,0.0,33.203,2,0.0
5367.845,34.8923490512,2.99001442543,0.0,126.41360773,34.7385724999,0.9816885131,129.527,34.739,126.414,0.122,-0.046,-3.764,3.264,-2.515,88.556,-0.737,10.0,2.2,6126,78.123,-0.542,5,132.0,4.174,12.236,30.397,81.0,130.316,129.347,128.531,128.598,0.0,65.339,0.3,3.104,0.0,3.0,12.347,0.205,1.686,0.122170099939,-0.0462981847848,0.131,13.617,0.0,35.011,2,0.0
5369.657,36.7038815682,3.04817111316,0.0,126.413627532,34.7385730223,1.0316885131,129.76,34.739,126.414,0.13,-0.043,-3.721,3.272,-2.516,88.528,-0.687,10.0,2.2,5808,94.433,-0.242,5,132.0,4.174,12.236,40.247,81.0,131.116,130.545,128.706,128.85,0.0,94.764,0.3,3.804,0.0,3.0,12.412,0.209,1.681,0.130430348766,-0.0432388333673,0.137,14.162,0.0,36.822,2,0.0
5371.473,38.5188997317,3.10714438189,0.0,126.413647374,34.7385735521,1.0816885131,130.005,34.739,126.414,0.139,-0.04,-3.665,3.29,-2.502,88.502,-0.635,10.0,2.2,5448,99.0,-0.083,5,132.0,4.174,12.236,48.95,81.0,131.097,130.885,129.147,129.255,0.0,116.642,0.3,3.064,0.0,3.0,12.408,0.214,1.68,0.138792575974,-0.0400775035692,0.144,14.769,0.0,38.638,2,0.0
5373.292,40.337316927,3.1668386665,0.0,126.413667252,34.7385740884,1.1316885131,130.255,34.739,126.414,0.147,-0.037,-3.604,3.312,-2.482,88.477,-0.581,10.0,2.2,5071,99.0,0.022,5,132.0,4.174,12.235,57.208,81.0,130.76,130.893,129.692,129.72,0.0,135.586,0.3,1.764,0.0,3.0,12.378,0.218,1.68,0.147358759943,-0.0369161737712,0.152,15.425,0.0,40.456,2,0.0
5375.115,42.1591199494,3.22716779355,0.0,126.413687167,34.7385746303,1.1816885131,130.552,34.739,126.414,0.155,-0.034,-3.575,3.332,-2.457,88.453,-0.531,10.0,2.2,4902,99.0,0.075,5,132.0,4.174,12.235,64.848,81.0,130.917,131.196,130.149,130.046,0.0,150.466,0.3,0.896,0.0,3.0,12.368,0.222,1.68,0.155211095248,-0.0337548439731,0.159,16.083,0.0,42.278,2,0.0
5376.943,43.9853923958,3.28817108071,0.0,126.413707131,34.7385751783,1.2316885131,130.867,34.739,126.414,0.163,-0.031,-3.557,3.352,-2.43,88.43,-0.481,10.0,2.2,4813,99.0,0.108,5,132.0,4.174,12.235,72.248,81.0,131.267,131.613,130.572,130.319,0.0,163.766,0.3,0.196,0.0,3.0,12.366,0.226,1.68,0.162859473792,-0.0304915357944,0.166,16.726,0.0,44.105,2,0.0
5378.776,45.8176336055,3.34993235178,0.0,126.41372716,34.7385757331,1.2816885131,131.207,34.739,126.414,0.169,-0.027,-3.564,3.361,-2.418,88.405,-0.428,10.0,2.194,4824,99.0,0.223,6,132.0,4.174,12.235,76.185,81.0,131.864,132.171,130.859,130.526,0.0,172.409,0.3,0.936,0.0,3.0,12.378,0.229,1.68,0.169284111768,-0.0273302059963,0.171,17.318,0.0,45.937,2,0.0
5380.615,47.6554475074,3.41228913694,0.0,126.413747251,34.7385762933,1.3316885131,131.557,34.739,126.414,0.175,-0.024,-3.581,3.367,-2.411,88.378,-0.375,10.0,2.194,4873,99.0,0.371,6,132.0,4.174,12.235,78.775,81.0,132.556,132.784,131.094,130.709,0.0,179.242,0.3,2.236,0.0,3.0,12.395,0.232,1.68,0.175096879462,-0.0241688761982,0.177,17.846,0.0,47.775,2,0.0
5382.458,49.4974912793,3.4749628321,0.0,126.413767387,34.7385768563,1.3816885131,131.907,34.739,126.414,0.179,-0.021,-3.594,3.367,-2.42,88.355,-0.324,10.0,2.19,4891,99.0,0.579,6,132.0,4.174,12.234,79.5,81.0,133.016,133.067,131.281,130.998,0.0,183.567,0.3,2.168,0.0,3.0,12.377,0.235,1.676,0.179074036304,-0.0211095247807,0.18,18.299,0.0,49.618,2,0.0
5384.305,51.3435303532,3.53788464085,0.0,126.413787567,34.7385774215,1.4316885131,132.257,34.739,126.414,0.182,-0.018,-3.604,3.363,-2.434,88.334,-0.274,10.0,2.19,4896,99.0,0.812,6,132.0,4.174,12.234,79.5,81.0,133.386,133.222,131.448,131.328,0.0,186.917,0.3,1.568,0.0,3.0,12.344,0.238,1.671,0.182337344483,-0.0181521517438,0.183,18.674,0.0,51.464,2,0.0
5386.156,53.1939298674,3.60109934433,0.0,126.413807795,34.7385779894,1.4816885131,132.584,34.739,126.414,0.184,-0.015,-3.605,3.361,-2.445,88.313,-0.233,10.0,2.19,4896,99.0,1.01,6,132.0,4.174,12.234,79.64,81.0,133.729,133.441,131.767,131.708,0.0,190.442,0.3,0.896,0.0,3.0,12.322,0.238,1.67,0.184172955333,-0.0153987354681,0.185,18.969,0.0,53.315,2,0.0
5388.012,55.0488099975,3.66460949464,0.0,126.413828072,34.7385785599,1.5316885131,132.901,34.739,126.414,0.185,-0.013,-3.601,3.359,-2.454,88.292,-0.194,10.0,2.19,4895,99.0,1.195,6,132.0,4.174,12.234,79.835,81.0,134.062,133.686,132.144,132.108,0.0,194.036,0.3,0.196,0.0,3.0,12.305,0.237,1.67,0.18529471752,-0.0127472975729,0.186,19.185,0.0,55.17,2,0.0
5389.873,56.9081303215,3.72839324327,0.0,126.413848397,34.7385791329,1.5816885131,133.206,34.739,126.414,0.186,-0.011,-3.599,3.36,-2.453,88.273,-0.164,10.0,2.19,4906,99.0,1.285,6,132.0,4.174,12.234,80.106,81.0,134.313,133.984,132.493,132.461,0.0,197.725,0.323,0.0,0.0,3.0,12.323,0.235,1.67,0.185804609423,-0.0106057515807,0.186,19.331,0.0,57.03,2,0.0
5391.737,58.7716573951,3.79242770949,0.0,126.413868769,34.7385797082,1.6316885131,133.506,34.739,126.414,0.186,-0.009,-3.597,3.364,-2.447,88.253,-0.137,10.0,2.19,4922,99.0,1.337,6,132.0,4.174,12.234,80.406,81.0,134.533,134.301,132.831,132.796,0.0,201.45,0.356,0.0,0.0,3.0,12.356,0.232,1.67,0.186008566184,-0.00866816234958,0.186,19.41,0.0,58.894,2,0.0
5393.606,60.6391482027,3.85669822716,0.0,126.413889183,34.7385802855,1.6816885131,133.806,34.739,126.414,0.186,-0.007,-3.598,3.37,-2.443,88.236,-0.113,10.0,2.196,4937,99.0,1.352,6,132.0,4.174,12.234,80.519,81.0,134.82,134.676,133.105,133.129,0.0,205.315,0.378,0.0,0.0,3.0,12.331,0.229,1.666,0.185804609423,-0.00724046502142,0.186,19.442,0.0,60.762,2,0.0
5395.479,62.5112971988,3.92127338249,0.0,126.413909649,34.7385808656,1.7316885131,134.106,34.739,126.414,0.185,-0.006,-3.6,3.377,-2.438,88.218,-0.09,10.0,2.196,4952,99.0,1.352,6,132.0,4.174,12.234,80.559,81.0,135.133,135.074,133.355,133.462,0.0,209.235,0.395,0.0,0.0,3.0,12.283,0.226,1.661,0.1853966959,-0.006118702835,0.185,19.435,0.0,62.634,2,0.0
5397.358,64.389206745,3.98625703982,0.0,126.413930178,34.7385814494,1.7816885131,134.429,34.739,126.414,0.185,-0.005,-3.602,3.382,-2.44,88.201,-0.078,10.0,2.194,4964,99.0,1.352,6,132.0,4.174,12.234,80.498,81.0,135.414,135.415,133.675,133.737,0.0,213.23,0.377,0.0,0.0,3.0,12.292,0.222,1.66,0.184682847236,-0.00520089740975,0.185,19.404,0.0,64.512,2,0.0
5399.243,66.2728611825,4.0516451968,0.0,126.413950769,34.7385820368,1.8316885131,134.762,34.739,126.414,0.184,-0.004,-3.603,3.386,-2.445,88.184,-0.07,10.0,2.194,4975,99.0,1.352,6,132.0,4.174,12.234,80.398,81.0,135.684,135.735,134.023,133.989,0.0,217.255,0.344,0.0,0.0,3.0,12.322,0.218,1.66,0.183867020192,-0.00448704874567,0.184,19.356,0.0,66.397,2,0.0
5401.133,68.1614586697,4.11737224931,0.0,126.413971414,34.7385826272,1.8816885131,135.084,34.739,126.414,0.183,-0.004,-3.604,3.387,-2.45,88.167,-0.068,10.0,2.19,4988,99.0,1.399,6,132.0,4.174,12.234,80.345,81.0,135.998,136.122,134.385,134.251,0.0,217.923,0.322,0.0,0.0,3.0,12.332,0.212,1.66,0.183051193147,-0.0042830919845,0.183,19.297,0.0,68.286,2,0.0
5403.025,70.0526668902,4.18336195556,0.0,126.413992088,34.73858322,1.9316885131,135.401,34.739,126.414,0.182,-0.004,-3.604,3.386,-2.455,88.15,-0.068,10.0,2.19,5001,99.0,1.464,6,132.0,4.174,12.234,80.31,81.0,136.328,136.534,134.752,134.516,0.0,217.284,0.305,0.0,0.0,3.0,12.334,0.206,1.66,0.182337344483,-0.0042830919845,0.182,19.23,0.0,70.177,2,0.0
5404.918,71.9443275834,4.24956829257,0.0,126.414012767,34.7385838147,1.9816885131,135.729,34.739,126.414,0.182,-0.005,-3.603,3.382,-2.455,88.135,-0.073,10.0,2.19,5013,99.0,1.46,6,132.0,4.174,12.234,80.3,81.0,136.614,136.846,135.084,134.829,0.0,214.837,0.3,0.0,0.0,3.0,12.299,0.202,1.66,0.181623495819,-0.00458902712625,0.182,19.159,0.0,72.069,2,0.0
5406.819,73.8441520662,4.3162899759,0.0,126.414033535,34.7385844141,2.0316885131,136.062,34.739,126.414,0.181,-0.005,-3.601,3.377,-2.454,88.122,-0.081,10.0,2.19,5025,99.0,1.43,6,132.0,4.174,12.234,80.3,81.0,136.884,137.119,135.401,135.162,0.0,211.687,0.3,0.0,0.0,3.0,12.249,0.198,1.66,0.181011625535,-0.00509891902917,0.181,19.087,0.0,73.97,2,0.0
5408.739,75.7632219813,4.38393996951,0.0,126.414054514,34.7385850218,2.0816885131,136.386,34.739,126.414,0.18,-0.006,-3.599,3.373,-2.453,88.11,-0.091,10.0,2.19,5037,99.0,1.397,6,132.0,4.174,12.234,80.49,81.0,137.153,137.423,135.708,135.486,0.0,211.971,0.324,0.0,0.0,3.0,12.246,0.194,1.66,0.180297776871,-0.00591474607383,0.18,19.013,0.0,75.889,2,0.0
5410.669,77.6919632782,4.45217769098,0.0,126.414075598,34.7385856348,2.1316885131,136.706,34.739,126.414,0.18,-0.007,-3.595,3.37,-2.451,88.098,-0.103,10.0,2.19,5050,99.0,1.362,6,132.0,4.174,12.234,80.754,81.0,137.421,137.739,136.011,135.806,0.0,213.591,0.357,0.0,0.0,3.0,12.262,0.189,1.66,0.179685906588,-0.0067305731185,0.18,18.938,0.0,77.818,2,0.0
5412.59,79.6114581056,4.52032838755,0.0,126.414096581,34.738586247,2.1816885131,137.036,34.739,126.414,0.179,-0.008,-3.595,3.37,-2.446,88.086,-0.12,10.0,2.197,5062,99.0,1.328,6,132.0,4.174,12.234,81.116,81.0,137.712,138.045,136.288,136.112,0.0,217.015,0.354,0.0,0.0,3.0,12.302,0.185,1.66,0.179074036304,-0.00785233530492,0.179,18.859,0.0,79.738,2,0.0
5414.504,81.5241769527,4.58856164378,0.0,126.41411749,34.73858686,2.2316885131,137.369,34.739,126.414,0.178,-0.009,-3.595,3.372,-2.44,88.075,-0.139,10.0,2.197,5073,99.0,1.295,6,132.0,4.174,12.234,81.516,81.0,138.012,138.346,136.555,136.412,0.0,221.14,0.338,0.0,0.0,3.0,12.352,0.181,1.66,0.178462166021,-0.00897409749133,0.179,18.774,0.0,81.652,2,0.0
5416.424,83.4433994229,4.65746246954,0.0,126.414138471,34.7385874789,2.2816885131,137.69,34.739,126.414,0.177,-0.01,-3.599,3.375,-2.427,88.064,-0.161,10.0,2.2,5083,99.0,1.297,6,132.0,4.174,12.234,81.726,81.0,138.288,138.634,136.858,136.736,0.0,223.471,0.322,0.0,0.0,3.0,12.378,0.178,1.66,0.177442382215,-0.0101978380583,0.178,18.686,0.0,83.572,2,0.0
5418.353,85.370836526,4.72705255925,0.0,126.414159541,34.7385881041,2.3316885131,138.007,34.739,126.414,0.176,-0.012,-3.603,3.379,-2.412,88.052,-0.183,10.0,2.2,5092,99.0,1.313,6,132.0,4.174,12.234,81.862,81.0,138.555,138.917,137.174,137.069,0.0,225.105,0.305,0.0,0.0,3.0,12.395,0.175,1.66,0.176422598409,-0.0115235570059,0.177,18.594,0.0,85.5,2,0.0
5420.285,87.3020419896,4.79705974563,0.0,126.414180652,34.738588733,2.3816885131,138.312,34.739,126.414,0.175,-0.013,-3.606,3.38,-2.404,88.041,-0.201,10.0,2.2,5105,99.0,1.33,6,132.0,4.174,12.234,81.9,81.0,138.929,139.26,137.443,137.414,0.0,225.814,0.3,0.0,0.0,3.0,12.4,0.172,1.66,0.175198857842,-0.0126453191923,0.176,18.5,0.0,87.431,2,0.0
5422.221,89.2361712437,4.8674381109,0.0,126.414201795,34.7385893652,2.4316885131,138.612,34.739,126.414,0.174,-0.014,-3.607,3.379,-2.4,88.029,-0.216,10.0,2.2,5120,99.0,1.347,6,132.0,4.174,12.234,81.9,81.0,139.344,139.626,137.694,137.764,0.0,226.164,0.3,0.0,0.0,3.0,12.4,0.169,1.66,0.173975117275,-0.0136651029982,0.174,18.405,0.0,89.366,2,0.0
5424.16,91.1743398281,4.93826545197,0.0,126.414222982,34.7385900014,2.4816885131,138.912,34.739,126.414,0.173,-0.015,-3.605,3.378,-2.413,88.018,-0.229,10.0,2.2,5134,99.0,1.352,6,132.0,4.174,12.234,81.983,81.0,139.749,140.04,138.003,138.066,0.0,227.856,0.3,0.0,0.0,3.0,12.376,0.168,1.664,0.172853355089,-0.014684886804,0.173,18.311,0.0,91.305,2,0.0
5426.104,93.1167932546,5.00957602047,0.0,126.414244216,34.738590642,2.5316885131,139.212,34.739,126.414,0.172,-0.016,-3.602,3.376,-2.433,88.006,-0.24,10.0,2.2,5147,99.0,1.352,6,132.0,4.174,12.234,82.099,81.0,140.15,140.473,138.335,138.35,0.0,230.071,0.3,0.0,0.0,3.0,12.343,0.167,1.669,0.171731592902,-0.0156026922292,0.172,18.216,0.0,93.248,2,0.0
5428.052,95.0632772227,5.08137774373,0.0,126.414265495,34.7385912871,2.5816885131,139.512,34.739,126.414,0.171,-0.017,-3.602,3.377,-2.448,87.995,-0.252,10.0,2.2,5156,99.0,1.281,6,132.0,4.174,12.234,82.257,81.0,140.443,140.752,138.621,138.61,0.0,232.977,0.3,0.95,0.0,3.0,12.298,0.166,1.67,0.170915765858,-0.0166224760351,0.172,18.127,0.0,95.195,2,0.0
5430.003,97.0135217837,5.15366666808,0.0,126.414286814,34.7385919364,2.6316885131,139.812,34.739,126.414,0.17,-0.018,-3.602,3.38,-2.462,87.983,-0.263,10.0,2.2,5163,99.0,1.182,6,132.0,4.174,12.234,82.432,81.0,140.694,140.971,138.889,138.86,0.0,236.152,0.3,2.27,0.0,3.0,12.248,0.166,1.67,0.170201917194,-0.0175402814603,0.171,18.043,0.0,97.146,2,0.0
5431.959,98.9673476632,5.22644439955,0.0,126.414308172,34.7385925902,2.6816885131,140.112,34.739,126.414,0.17,-0.018,-3.604,3.382,-2.46,87.972,-0.275,10.0,2.2,5175,99.0,1.165,6,132.0,4.174,12.234,82.571,81.0,141.051,141.223,139.227,139.205,0.0,236.488,0.3,2.179,0.0,3.0,12.246,0.166,1.67,0.169488068529,-0.0182541301244,0.17,17.967,0.0,99.101,2,0.0
5433.918,100.925503883,5.29982851263,0.0,126.414329578,34.7385932494,2.7316885131,140.412,34.739,126.414,0.169,-0.019,-3.607,3.384,-2.453,87.96,-0.286,10.0,2.2,5188,99.0,1.18,6,132.0,4.174,12.234,82.697,81.0,141.449,141.488,139.592,139.587,0.0,235.719,0.3,1.539,0.0,3.0,12.262,0.166,1.67,0.168876198246,-0.0187640220273,0.17,17.901,0.0,101.06,2,0.0
5435.883,102.889092196,5.37397902791,0.0,126.414351043,34.7385939156,2.7816885131,140.712,34.739,126.414,0.168,-0.019,-3.608,3.382,-2.448,87.946,-0.287,10.0,2.2,5199,99.0,1.161,6,132.0,4.174,12.234,82.804,81.0,141.801,141.814,139.899,139.923,0.0,233.488,0.3,0.87,0.0,3.0,12.302,0.166,1.67,0.168366306343,-0.0189679787885,0.169,17.84,0.0,103.024,2,0.0
5437.853,104.857620086,5.44884086762,0.0,126.414372563,34.7385945881,2.8316885131,141.012,34.739,126.414,0.168,-0.019,-3.607,3.378,-2.444,87.931,-0.283,10.0,2.2,5210,99.0,1.129,6,132.0,4.174,12.234,82.904,81.0,142.136,142.164,140.184,140.241,0.0,230.688,0.3,0.19,0.0,3.0,12.352,0.166,1.67,0.167958392821,-0.0190699571691,0.169,17.784,0.0,104.993,2,0.0
5439.827,106.829805802,5.52425157065,0.0,126.414394122,34.7385952655,2.8816885131,141.312,34.739,126.414,0.168,-0.019,-3.605,3.373,-2.448,87.917,-0.279,10.0,2.2,5221,99.0,1.095,6,132.0,4.174,12.234,83.004,81.0,142.458,142.466,140.479,140.534,0.0,229.421,0.3,0.0,0.0,3.0,12.331,0.166,1.67,0.167652457679,-0.0188660004079,0.169,17.729,0.0,106.967,2,0.0
5441.804,108.805368261,5.600174722,0.0,126.414415718,34.7385959475,2.9316885131,141.612,34.739,126.414,0.167,-0.018,-3.602,3.368,-2.456,87.904,-0.275,10.0,2.2,5231,99.0,1.061,6,132.0,4.174,12.234,83.104,81.0,142.774,142.75,140.778,140.817,0.0,228.749,0.3,0.0,0.0,3.0,12.282,0.166,1.67,0.167244544157,-0.018356108505,0.168,17.674,0.0,108.943,2,0.0
5443.784,110.784570995,5.67664306211,0.0,126.414437354,34.7385966344,2.9816885131,141.912,34.739,126.414,0.167,-0.018,-3.602,3.367,-2.456,87.889,-0.269,10.0,2.2,5243,99.0,1.052,6,132.0,4.174,12.234,83.204,81.0,143.066,143.105,141.066,141.064,0.0,228.867,0.3,0.0,0.0,3.0,12.291,0.166,1.67,0.166836630634,-0.0178462166021,0.168,17.619,0.0,110.923,2,0.0
5445.769,112.767490318,5.7536706252,0.0,126.41445903,34.7385973264,3.0316885131,142.212,34.739,126.414,0.166,-0.017,-3.604,3.369,-2.453,87.874,-0.261,10.0,2.2,5255,99.0,1.052,6,132.0,4.174,12.234,83.304,81.0,143.35,143.487,141.35,141.298,0.0,229.292,0.3,0.0,0.0,3.0,12.323,0.166,1.67,0.166326738731,-0.017132367938,0.167,17.564,0.0,112.907,2,0.0
5447.757,114.75408066,5.83125699433,0.0,126.414480747,34.7385980234,3.0816885131,142.512,34.739,126.414,0.166,-0.017,-3.607,3.371,-2.446,87.86,-0.251,10.0,2.2,5263,99.0,1.004,6,132.0,4.174,12.234,83.404,81.0,143.586,143.775,141.634,141.579,0.0,229.218,0.3,0.95,0.0,3.0,12.333,0.166,1.666,0.165714868448,-0.0167244544157,0.167,17.505,0.0,114.895,2,0.0
