In_x,In_y,Out_x,Out_y,Center_x,Center_y,PositionIndex
10.69194532,125.7158588,-2.164841015,126.1398283,4.263552154,125.9278435,127
10.7256419,126.7148271,-2.13084825,127.1397141,4.297396824,126.9272706,128
10.75933847,127.7138004,-2.096855485,128.139595,4.331241493,127.9266977,129
10.79303505,128.712769,-2.062862719,129.1394806,4.365086163,128.9261248,130
10.82664821,129.7117367,-2.028865638,130.1393698,4.398891287,129.9255532,131
10.86034052,130.7107032,-1.994877137,131.1392578,4.432731692,130.9249805,132
10.89403708,131.7096724,-1.96085846,132.1391419,4.46658931,131.9244071,133
10.92772657,132.7086462,-1.926891603,133.1390233,4.500417482,132.9238348,134
10.9613901,133.7076132,-1.892851259,134.13891,4.534269422,133.9232616,135
10.99505364,134.7065813,-1.858818364,135.1387959,4.568117639,134.9226886,136
11.02873568,135.7055552,-1.824844054,136.1386773,4.601945812,135.9221162,137
11.06243224,136.7045236,-1.790832824,137.1385625,4.635799708,136.921543,138
11.09612882,137.7034899,-1.75684006,138.1384503,4.669644378,137.9209701,139
11.12973772,138.7024578,-1.722847243,139.1383396,4.703445238,138.9203987,140
11.16343429,139.7014273,-1.688854477,140.1382243,4.737289907,139.9198258,141
11.19713087,140.7004006,-1.654861711,141.1381052,4.771134577,140.9192529,142
11.23082744,141.699368,-1.620868947,142.137992,4.804979245,141.91868,143
11.26444979,142.6983371,-1.586862678,143.1378791,4.838793558,142.9181081,144
11.29813291,143.6973108,-1.552883365,144.1377605,4.872624775,143.9175356,145
11.33182947,144.6962791,-1.518855492,145.1376453,4.906486987,144.9169622,146
11.36552606,145.695246,-1.48489574,146.1375336,4.94031516,145.9163898,147
11.39919168,146.6942119,-1.450848297,147.1374211,4.974171694,146.9158165,148
11.43285526,147.6931824,-1.416888526,148.137307,5.007983369,147.9152447,149
11.46652807,148.6921552,-1.382841089,149.1371874,5.041843489,148.9146713,150
11.50022466,149.6911233,-1.348881334,150.1370746,5.075671662,149.9140989,151
11.53392121,150.6900905,-1.314846285,151.1369601,5.109537461,150.9135253,152
11.56759715,151.6890641,-1.28085351,152.1368414,5.143371818,151.9129528,153
11.60122669,152.6880343,-1.246860705,153.1367277,5.17718299,152.912381,154
11.63492326,153.6870006,-1.212867939,154.1366155,5.211027659,153.9118081,155
11.66861983,154.685967,-1.178875173,155.1365034,5.244872329,154.9112352,156
11.70225139,155.6849373,-1.144882372,156.1363894,5.278684509,155.9106634,157
11.73592531,156.683911,-1.110889593,157.1362707,5.312517857,156.9100908,158
11.76962186,157.6828779,-1.076852526,158.1361565,5.346384665,157.9095172,159
11.80331845,158.6818463,-1.042892772,159.1360434,5.380212838,158.9089448,160
11.83699327,159.680819,-1.008845336,160.1359238,5.414073966,159.9083714,161
11.87065685,160.6797892,-0.974885564,161.1358099,5.447885641,160.9077996,162
11.90432045,161.6787552,-0.940838123,162.1356974,5.481741165,161.9072263,163
11.93801705,162.6777221,-0.906878368,163.1355858,5.515569339,162.906654,164
11.9717136,163.6766907,-0.872852513,164.1354703,5.549430544,163.9060805,165
12.00539874,164.6756643,-0.838871184,165.1353516,5.583263777,164.905508,166
12.03901908,165.6746332,-0.804866933,166.1352391,5.617076072,165.9049362,167
12.07271565,166.6736009,-0.770874167,167.1351256,5.650920743,166.9043633,168
12.10641222,167.6725742,-0.736881401,168.1350065,5.684765412,167.9037904,169
12.1401088,168.6715435,-0.702888635,169.1348915,5.718610082,168.9032175,170
12.1737177,169.6705113,-0.66889582,170.1347808,5.752410941,169.902646,171
12.20741427,170.6694776,-0.634903054,171.1346686,5.78625561,170.9020731,172
12.24111084,171.6684463,-0.600889807,172.1345535,5.820110515,171.9014999,173
12.27479489,172.6674201,-0.566917515,173.1344349,5.853938688,172.9009275,174
12.30845843,173.6663879,-0.532882602,174.134321,5.887787913,173.9003545,175
12.34212196,174.6653552,-0.498844276,175.1342075,5.921638845,174.8997813,176
12.37580944,175.6643291,-0.464875403,176.1340889,5.955467017,175.899209,177
12.409506,176.6632981,-0.430858741,177.1339733,5.989323627,176.8986357,178
12.44320032,177.6622645,-0.396868223,178.1338612,6.023166048,177.8980629,179
12.47681147,178.6612322,-0.362873158,179.1337505,6.056969157,178.8974914,180
12.51050804,179.6602011,-0.328880393,180.1336358,6.090813826,179.8969185,181
12.54420462,180.6591744,-0.294887628,181.1335167,6.124658495,180.8963456,182
12.57790119,181.6581425,-0.260894862,182.1334028,6.158503165,181.8957726,183
12.61151812,182.657111,-0.226894021,183.1332909,6.192312049,182.8952009,184
12.64520667,183.6560846,-0.19290928,184.133172,6.226148694,183.8946283,185
12.67890322,184.6550536,-0.15888684,185.1330562,6.260008192,184.8940549,186
12.71259982,185.6540205,-0.12492375,186.1329445,6.293838033,185.8934825,187
12.74626001,186.6529866,-0.090879642,187.1328321,6.327690185,186.8929093,188
12.77992359,187.6519564,-0.056919869,188.1327187,6.361501861,187.8923376,189
12.81360182,188.6509291,-0.022872435,189.132599,6.395364694,188.891764,190
12.84729842,189.6498979,0.011087317,190.1324855,6.429192867,189.8911917,191
12.88099496,190.6488643,0.045127797,191.1323717,6.46306138,190.890618,192
12.91466547,191.647838,0.079120578,192.132253,6.496893023,191.8900455,193
12.94830044,192.6468087,0.11311338,193.1321385,6.530706909,192.8894736,194
12.98199701,193.6457751,0.147106146,194.1320264,6.564551579,193.8889007,195
13.01569359,194.6447415,0.181098909,195.1319142,6.598396247,194.8883278,196
13.04931971,195.6437112,0.215091716,196.131801,6.632205714,195.8877561,197
13.08299906,196.6426848,0.249084492,197.1316822,6.666041777,196.8871835,198
13.11669561,197.6416525,0.283116128,198.1315674,6.699905871,197.8866099,199
13.15039221,198.6406201,0.31707588,199.131455,6.733734042,198.8860376,200
13.18406159,199.639593,0.351123319,200.1313355,6.767592456,199.8854642,201
13.21772517,200.6385639,0.385083092,201.131221,6.801404132,200.8848924,202
13.25139421,201.6375298,0.419130531,202.1311083,6.835262371,201.8843191,203
13.2850908,202.6364967,0.453090285,203.1309967,6.869090544,202.8837467,204
13.31878736,203.6354645,0.487121571,204.1308819,6.902954463,203.8831732,205
13.35246706,204.6344383,0.521097471,205.1307633,6.936782268,204.8826008,206
