In_x,In_y,Out_x,Out_y,Center_x,Center_y,PositionIndex
24.28705214,328.2157697,30.32807226,337.7353485,27.3075622,332.9755591,224
20.64434528,331.6428855,26.66612675,341.1377168,23.65523601,336.3903011,225
16.97823378,335.0888078,23.02726082,344.5209269,20.0027473,339.8048674,226
13.36221561,338.4819618,19.33921513,347.957868,16.35071537,343.2199149,227
9.701454199,341.9307667,15.71348739,351.3579067,12.7074708,346.6443367,228
6.078981385,345.34609,12.06570797,354.8086509,9.072344675,350.0773704,229
2.410668157,348.8172999,8.4687076,358.2087277,5.439687879,353.5130138,230
-1.205569192,352.2372298,4.812622508,361.6526938,1.803526658,356.9449618,231
-4.809167744,355.6393403,1.136373361,365.1065026,-1.836397191,360.3729214,232
-8.457161752,359.0786605,-2.506469787,368.5114077,-5.481815769,363.7950341,233
-12.12511749,362.535241,-6.134840636,371.8931975,-9.129979062,367.2142193,234
-15.7405485,365.9433695,-9.809326925,375.3302649,-12.77493771,370.6368172,235
-19.36190438,369.3551677,-13.47740138,378.7641883,-16.41965288,374.059678,236
-22.98725372,372.764528,-17.13941214,382.2027522,-20.06333293,377.4836401,237
-26.71635821,376.2635846,-20.70070865,385.548389,-23.70853343,380.9059868,238
-30.34692289,379.6725348,-24.35969844,388.9850346,-27.35331066,384.3287847,239
-33.99178233,383.0920509,-28.00493499,392.4105402,-30.99835866,387.7512956,240
-37.63757357,386.5139114,-31.64820273,395.8348077,-34.64288815,391.1743596,241
-41.28621801,389.938655,-35.28320658,399.2619391,-38.28471229,394.600297,242
-44.9312237,393.3486867,-38.92342832,402.7020923,-41.92732601,398.0253895,243
-48.51657661,396.6933648,-42.62856913,406.2019808,-45.57257287,401.4476728,244
-52.19108199,400.115474,-46.24915056,409.6195673,-49.22011627,404.8675207,245
-55.87492516,403.5396717,-49.86523362,413.0298929,-52.87007939,408.2847823,246
-59.54669951,406.9583723,-53.48852407,416.4509033,-56.51761179,411.7046378,247
-63.14544819,410.3212089,-57.17804881,419.9350178,-60.1617485,415.1281133,248
-66.8250144,413.7658203,-60.78420285,423.340076,-63.80460862,418.5529481,249
-70.50504056,417.2183935,-64.38909902,426.7380236,-67.44706979,421.9782085,250
-74.08683287,420.590409,-68.08770227,430.2213482,-71.08726757,425.4058786,251
-77.76746335,424.0574459,-71.68421881,433.6130984,-74.72584108,428.8352722,252
-81.43378923,427.5163331,-75.2989528,437.0088424,-78.36637101,432.2625878,253
-85.02896098,430.916607,-78.98871512,440.459073,-82.00883805,435.68784,254
-88.71490599,434.3986962,-82.5848171,443.8305696,-85.64986155,439.1146329,255
-92.30565215,437.7922411,-86.28275238,447.2835271,-89.29420227,442.5378841,256
-95.97974833,441.2623986,-89.90206895,450.6548476,-92.94090864,445.9586231,257
-99.59512538,444.6791324,-93.57934385,454.0804091,-96.58723461,449.3797708,258
-103.1951401,448.0805047,-97.26764822,457.5259532,-100.2313942,452.803229,259
-106.8954274,451.572987,-100.8560196,460.8800226,-103.8757235,456.2265048,260
-110.5091331,454.9787169,-104.5360519,464.3154308,-107.5225925,459.6470738,261
-114.1209279,458.3808105,-108.2133228,467.7594617,-111.1671253,463.0701361,262
-117.7374606,461.7792163,-111.8836828,471.2094933,-114.8105717,466.4943548,263
-121.3673758,465.1664932,-115.5534677,474.6569968,-118.4604218,469.911745,264
-125.1028685,468.6425008,-119.1201271,478.0131514,-122.1114978,473.3278261,265
-128.7380088,472.0262255,-122.7835624,481.4653981,-125.7607856,476.7458118,266
-132.3718485,475.411502,-126.4477226,484.9167235,-129.4097856,480.1641128,267
-136.004553,478.8005263,-130.1107001,488.3667704,-133.0576265,483.5836483,268
-139.736168,482.2870082,-133.6720091,491.7223005,-136.7040886,487.0046544,269
-143.3648638,485.6808994,-137.3349333,495.171813,-140.3498985,490.4263562,270
-146.9951718,489.0743012,-140.9996655,498.6181652,-143.9974187,493.8462332,271
-150.6240043,492.4675338,-144.6719502,502.0581985,-147.6479773,497.2628661,272
-154.3327175,495.9354794,-148.2691233,505.4184121,-151.3009204,500.6769457,273
-157.9887455,499.3440441,-151.9258668,508.8306334,-154.9573061,504.0873388,274
-161.6214258,502.7362953,-155.6058074,512.2593405,-158.6136166,507.4978179,275
-165.2510134,506.1312254,-159.2883744,515.68587,-162.2696939,510.9085477,276
-168.8792877,509.5274059,-162.9697167,519.1138611,-165.9245022,514.3206335,277
-172.6100381,513.0174178,-166.5503842,522.4460836,-169.5802111,517.7317507,278
-176.2444597,516.4102087,-170.2275161,525.8753806,-173.2359879,521.1427947,279
-179.8855674,519.7962588,-173.9007799,529.3084081,-176.8931736,524.5523335,280
-183.5251295,523.1811239,-177.5732871,532.745082,-180.5492083,527.963103,281
-187.195733,526.6089116,-181.2066814,536.1474723,-184.2012072,531.378192,282
-190.8851279,530.065723,-184.8152623,539.5272748,-187.8501951,534.7964989,283
-194.5044695,533.4691289,-188.4869309,542.9679166,-191.4957002,538.2185228,284
-198.1298165,536.871325,-192.1501458,546.4123809,-195.1399811,541.641853,285
-201.7664789,540.2770806,-195.8041321,549.85106,-198.7853055,545.0640703,286
-205.4101267,543.6933536,-199.4486875,553.2818205,-202.4294071,548.487587,287
-209.0610382,547.1187104,-203.0870044,556.702411,-206.0740213,551.9105607,288
-212.7205513,550.5460326,-206.7182921,560.1193557,-209.7194217,555.3326942,289
-216.3837011,553.9773459,-210.3495968,563.5284272,-213.366649,558.7528866,290
-220.0418208,557.4087258,-213.9864779,566.9368436,-217.0141493,562.1727847,291
-223.6952629,560.8400614,-217.6260326,570.3474458,-220.6606478,565.5937536,292
-227.3456167,564.2709581,-221.2634141,573.7640841,-224.3045154,569.0175211,293
-230.9881005,567.7000628,-224.9110587,577.1799639,-227.9495796,572.4400134,294
-234.6206548,571.1317612,-228.5694492,580.5923878,-231.595052,575.8620745,295
-238.2456658,574.5651525,-232.2363623,584.0020713,-235.241014,579.2836119,296
-241.861258,577.9968146,-235.9035835,587.4231766,-238.8824208,582.7099956,297
-245.4643602,581.4297829,-239.5682664,590.8589206,-242.5163133,586.1443518,298
-249.1599351,584.9453304,-243.1347179,594.2181719,-246.1473265,589.5817512,299
-252.7609291,588.3606091,-246.7938493,597.6796928,-249.7773892,593.020151,300
-256.3585897,591.7700419,-250.4583308,601.1449374,-253.4084603,596.4574897,301
-260.0431372,595.2513036,-254.0436151,604.5302148,-257.0433762,599.8907592,302
-263.6454865,598.6495238,-257.7105607,607.9991033,-260.6780236,603.3243136,303
-267.2959996,602.1019366,-261.3257501,611.4176071,-264.3108748,606.7597719,304
-270.9331853,605.5380668,-264.9566612,614.8498545,-267.9449232,610.1939607,305
-274.5417851,608.9417808,-268.6175538,618.3130198,-271.5796694,613.6274003,306
-278.1631174,612.3329359,-272.2734316,621.7805831,-275.2182745,617.0567595,307
-281.8036282,615.7121799,-275.9236694,625.24564,-278.8636488,620.4789099,308
-285.5111259,619.1514349,-279.5039396,628.6538462,-282.5075327,623.9026405,309
-289.1736874,622.5578112,-283.1133611,632.1116968,-286.1435243,627.334754,310
-292.8108969,625.9547241,-286.7275077,635.6007814,-289.7692023,630.7777527,311
-296.4391265,629.3768489,-290.3263485,639.0901806,-293.3827375,634.2335148,312
-300.0674154,632.8132677,-293.9189639,642.571732,-296.9931897,637.6924999,313
-303.6937367,636.2752337,-297.5053119,646.0363133,-300.5995243,641.1557735,314
-307.3175874,639.7297314,-301.1048447,649.4971822,-304.211216,644.6134568,315
-310.9708943,643.1713723,-304.7100246,652.9340317,-307.8404595,648.052702,316
-314.5578668,646.5209371,-308.4073029,656.435684,-311.4825848,651.4783106,317
-318.245694,649.9441645,-312.0228252,659.843304,-315.1342596,654.8937342,318
-321.9281859,653.3772903,-315.6418115,663.2430441,-318.7849987,658.3101672,319
-325.5824872,656.7899506,-319.2862091,666.666197,-322.4343482,661.7280738,320
-329.1925505,660.1760302,-322.9730331,670.1178743,-326.0827918,665.1469522,321
-332.8541392,663.6237631,-326.610418,673.5056881,-329.7322786,668.5647256,322
-336.5065465,667.0772554,-330.2554086,676.8893892,-333.3809775,671.9833223,323
-340.1360755,670.4831091,-333.9352095,680.3079851,-337.0356425,675.3955471,324
-343.7681282,673.8478123,-337.6340938,683.7445042,-340.701111,678.7961582,325
-347.4393024,677.204027,-341.3141405,687.1675972,-344.3767214,682.1858121,326
-351.0941721,680.5032267,-345.0333727,690.6227789,-348.0637724,685.5630028,327
-354.7974852,683.8211953,-348.7174041,694.0447521,-351.7574447,688.9329737,328
-358.5612022,687.1938558,-352.3440916,697.4086847,-355.4526469,692.3012703,329
-362.2963791,690.5593997,-355.9896204,700.7903266,-359.1429998,695.6748632,330
-366.00322,693.9189854,-359.6549218,704.1872713,-362.8290709,699.0531283,331
-369.6771618,697.2738331,-363.3385243,707.6048818,-366.5078431,702.4393574,332
-373.3902523,700.6896499,-366.9719522,710.9734968,-370.1811022,705.8315734,333
-377.072922,704.0907178,-370.635062,714.3576552,-373.853992,709.2241865,334
-380.7254155,707.4810117,-374.3190858,717.762593,-377.5222506,712.6218023,335
-384.4090177,710.9026376,-377.9656421,721.143058,-381.1873299,716.0228478,336
-388.0489257,714.2724619,-381.6533845,724.5780191,-384.8511551,719.4252405,337
-391.7313435,717.6779443,-385.2896487,727.9869695,-388.5104961,722.8324569,338
-395.4129951,721.0573854,-388.9310024,731.4172967,-392.1719987,726.237341,339
-399.0373516,724.3392983,-392.6414661,734.9324173,-395.8394089,729.6358578,340
-402.7325768,727.6582061,-396.2776677,738.4139363,-399.5051222,733.0360712,341
-406.47834,731.0206518,-399.8565712,741.8589359,-403.1674556,736.4397938,342
-410.1638407,734.3085186,-403.5109326,745.362309,-406.8373867,739.8354138,343
-413.9097431,737.6363866,-407.1295502,748.7989419,-410.5196467,743.2176642,344
-417.6405541,740.9668599,-410.7834871,752.2111388,-414.2120206,746.5889994,345
-421.3593922,744.3308106,-414.4567729,755.5817932,-417.9080825,749.9563019,346
-425.0224523,747.6079453,-418.2073794,759.0154963,-421.6149159,753.3117208,347
-428.7509192,750.8691858,-421.9214044,762.4327573,-425.3361618,756.6509716,348
-432.4958117,754.0950815,-425.6503147,765.8501628,-429.0730632,759.9726222,349
