In_x,In_y,Out_x,Out_y,Center_x,Center_y,PositionIndex
87.93412335,-26.5811893,84.31777613,-38.11257433,86.12594974,-32.34688181,93
88.86742124,-26.93342174,85.25677583,-38.46355003,87.06209854,-32.69848588,94
89.80070229,-27.28564267,86.19580101,-38.81451428,87.99825165,-33.05007848,95
90.73400517,-27.63786517,87.13480316,-39.1654801,88.93440417,-33.40167264,96
91.66730941,-27.99008633,88.07380498,-39.51644456,89.8705572,-33.75326545,97
92.60059307,-28.34230029,89.01283279,-39.86740183,90.80671293,-34.10485106,98
93.53386745,-28.69453858,89.95185161,-40.21838338,91.74285953,-34.45646098,99
94.46715072,-29.04675369,90.89087893,-40.56934182,92.67901483,-34.80804775,100
95.40046362,-29.3989869,91.82986305,-40.92031831,93.61516333,-35.15965261,101
96.33372928,-29.75120717,92.76890411,-41.27128189,94.5513167,-35.51124453,102
97.2670349,-30.10344251,93.70789391,-41.6222605,95.4874644,-35.86285151,103
98.20031224,-30.45565936,94.64692586,-41.97322068,96.42361905,-36.21444002,104
99.13360775,-30.80789392,95.58592636,-42.32419849,97.35976705,-36.5660462,105
100.0668755,-31.16010863,96.52496952,-42.67515652,98.2959225,-36.91763258,106
101.0001941,-31.51234016,97.46394915,-43.02613133,99.23207164,-37.26923575,107
101.9334774,-31.86455527,98.40297647,-43.37708977,100.1682269,-37.62082252,108
102.8668006,-32.21678546,99.34195251,-43.72806324,101.1043766,-37.97242435,109
103.8000696,-32.56900477,100.280991,-44.07902587,102.0405303,-38.32401532,110
104.7333556,-32.92124583,101.2199961,-44.43001018,102.9766759,-38.67562801,111
105.666639,-33.27346057,102.1590235,-44.78096826,103.9128313,-39.02721442,112
106.599949,-33.62568894,103.0980143,-45.1319399,104.8489816,-39.37881442,113
107.5332158,-33.97790623,104.0370564,-45.4829005,105.7851361,-39.73040337,114
108.4665209,-34.33014141,104.9760468,-45.83387895,106.7212839,-40.08201018,115
109.399787,-34.68236184,105.9150873,-46.18484269,107.6574372,-40.43360227,116
110.3330796,-35.03459226,106.8540939,-46.53581639,108.5935867,-40.78520432,117
111.2663591,-35.38681723,107.7931176,-46.88678466,109.5297383,-41.13680094,118
112.1996566,-35.73903771,108.7321266,-47.23774847,110.4658916,-41.48839309,119
113.1329667,-36.09125958,109.671122,-47.58871364,111.4020444,-41.83998661,120
114.0662519,-36.4434695,110.6101513,-47.93966689,112.3382016,-42.19156819,121
114.9995242,-36.79571314,111.5491682,-48.29065376,113.2743462,-42.54318345,122
115.9328075,-37.14792825,112.4881955,-48.6416122,114.2105015,-42.89477022,123
116.8661273,-37.50015944,113.4271742,-48.99258668,115.1466508,-43.24637306,124
117.799393,-37.85237971,114.3662153,-49.34355026,116.0828041,-43.59796498,125
118.7326986,-38.20461505,115.3052051,-49.69452887,117.0189518,-43.94957196,126
119.665969,-38.55683391,116.2442424,-50.04549105,117.9551057,-44.30116248,127
120.5992719,-38.90906515,117.183238,-50.39646555,118.891255,-44.65276535,128
121.5325392,-39.26128117,118.1222807,-50.74742489,119.8274099,-45.00435303,129
122.4658509,-39.61351472,119.0612657,-51.09840171,120.7635583,-45.35595821,130
123.3991342,-39.96572983,120.000293,-51.44936015,121.6997136,-45.70754499,131
124.3324574,-40.31796001,120.9392691,-51.80033362,122.6358633,-46.05914682,132
