RefinedDistance,PosLocalX,PosLocalY,InverseRadius,RefinedPosLon,RefinedPosLat,TimeStamp,GPS_Speed,PosLat,PosLon,AccelForward,AccelLateral,DeviceAccelForward,DeviceAccelLateral,DeviceAccelVertical,AngleTrack,AngleRateZ,GPS_Height,GPS_PosAccuracy,RPM,Pedal_throttle,Pedal_brake,Steer_angle,Gear,CoolantT,OilT,Internal Batte,External Batte,TOYO_SPEED_VEH,TOYO_BRAKE_SW,TOYO_IAT,TOYO_MAP,TOYO_AAT,TOYO_BARO,TOYO_LAMBDA,TOYO_THROTTLE,TOYO_CAT1_T,TOYO_CLUCH_SW,TOYO_WHE_FL,TOYO_WHE_FR,TOYO_WHE_RL,TOYO_WHE_RR,GPS_Nsat,GPS_Slope,GPS_Elevation,PositionIndex,LapNo,timeDelta
14798.6251,13.24433408,9.461198694,-0.000190533,126.4133711,34.73863063,0.567833489,127.735008,34.73863063,126.4133711,0.207704,0.023772,-3.781198,3.353133,-2.331787,88.270859,0.370953,0,2.26,7008.399902,99.999985,0,3,3,89.050003,92,4.233,13.928,127.544998,0,15,0.9605,15,1.01,0.827,96,635,0,125.325005,125.129997,127.740005,127.450005,9,-0.101781,-2.92,13.80747814,5,0
14800.13217,14.75079091,9.504028272,-0.00015097,126.4133876,34.73863102,0.617833489,128.0221462,34.73863102,126.4133876,0.2070505,0.0256365,-3.771757,3.35968,-2.314227,88.2765885,0.404185,0,2.26,7033,99.999985,0,3,3,89.050003,92,4.233,13.928,128.005005,0,15,0.965,15,1.01,0.827,96,635,0,125.575005,125.4275015,128.1500015,127.960003,9,-0.0903215,-2.905,15.31371505,5,0
14802.21421,16.83200636,9.562634321,-0.000294213,126.4134103,34.73863154,0.667833489,128.440002,34.73863154,126.4134103,0.206397,0.027501,-3.762316,3.366227,-2.296667,88.282318,0.437417,0,2.26,7057.600098,99.999985,0,3,3,90,92,4.233,13.928,128.465012,0,15,0.9695,15,1.01,0.827,96,635,0,125.825005,125.725006,128.559998,128.470001,9,-0.078862,-2.89,17.39449123,5,0
14804.09242,18.70950006,9.614409026,-0.000351237,126.4134308,34.73863201,0.717833489,128.8528116,34.73863201,126.4134308,0.205425,0.028425,-3.760421,3.360265,-2.3445795,88.2880475,0.448876,0,2.26,7092.900147,99.999985,0,3,3,90,92,4.233,13.928,129.1125035,0,15,0.96525,15,1.01,0.827,96,635,0,126.0825045,125.9800035,129.1624985,129.1600035,8.975,-0.0671165,-2.875,19.27160992,5,0
14805.82261,20.43906217,9.661007456,-0.000228506,126.4134497,34.73863243,0.767833489,129.235001,34.73863243,126.4134497,0.204453,0.029349,-3.758526,3.354303,-2.392492,88.293777,0.460335,0,2.26,7128.200195,99.999985,0,3,3,90,92,4.233,13.928,129.759995,0,15,0.961,15,1.01,0.827,96,635.049988,0,126.340004,126.235001,129.764999,129.850006,8.95,-0.055371,-2.86,21.00072547,5,0
14807.61344,22.22926307,9.708518946,-0.000223773,126.4134693,34.73863285,0.817833489,129.5909936,34.73863285,126.4134693,0.2031145,0.02962,-3.76788,3.3455325,-2.426628,88.2995105,0.470075,0,2.26,7149.325195,99.999985,0,3,3,90,92,4.233,13.928,130.3349995,0,15,0.97025,15,1.01,0.827,96,635.049988,0,126.7400015,126.5875015,130.387497,130.332504,8.475,-0.038469,-2.86,22.79037719,5,0
14809.45033,24.06552365,9.756507006,-0.000259661,126.4134894,34.73863328,0.867833489,129.935013,34.73863328,126.4134894,0.201776,0.029891,-3.777234,3.336762,-2.460764,88.305244,0.479815,0,2.26,7170.450195,99.999985,0,3,3,90,92,4.233,13.928,130.910004,0,15,0.9795,15,1.01,0.827,96,636,0,127.139999,126.940002,131.009995,130.815002,8,-0.021567,-2.86,24.62609254,5,0
14811.27806,25.8926581,9.80338667,-0.000200899,126.4135093,34.73863371,0.917833489,130.2813809,34.73863371,126.4135093,0.199195,0.0292375,-3.7815365,3.336998,-2.4475385,88.31097,0.45747,0,2.26,7175.450195,99.999985,0,3,3,90,92,4.233,13.928,131.015007,0,15,0.97475,15,1.01,0.827,96,636,0,127.5349995,127.332504,131.109993,130.970001,8,-0.0101075,-2.86,26.45258151,5,0
14813.10219,27.71620355,9.849504887,-0.000127437,126.4135293,34.73863412,0.967833489,130.63501,34.73863412,126.4135293,0.196614,0.028584,-3.785839,3.337234,-2.434313,88.316696,0.435125,0,2.2605,7180.450195,99.999985,0,3,3,90,92,4.233,13.928,131.12001,0,15,0.97,15,1.01,0.827,96,636,0,127.93,127.725006,131.209991,131.125,8,0.001352,-2.86,28.27545574,5,0
14814.93705,29.5504895,9.895466809,-0.00013015,126.4135493,34.73863453,1.017833489,130.9929243,34.73863453,126.4135493,0.1933795,0.027612,-3.7793315,3.340574,-2.4316595,88.322426,0.423093,0,2.2605,7195.900147,99.999985,0,3,3,90,92,4.233,13.928,131.3350065,0,15,0.97,15,1.01,0.827,96,636,0,128.225002,127.977501,131.3324965,131.385002,8,0.0130975,-2.85,30.10903106,5,0
14816.77142,31.38429207,9.94097848,-0.000149997,126.4135694,34.73863494,1.067833489,131.330002,34.73863494,126.4135694,0.190145,0.02664,-3.772824,3.343914,-2.429006,88.328156,0.411061,0,2.27,7211.350098,99.999985,0,3,3,90,92,4.233,13.928,131.550003,0,15,0.97,15,1.01,0.827,96,636,0,128.520004,128.229996,131.455002,131.645004,8,0.024843,-2.84,31.94217131,5,0
14818.59418,33.20650028,9.985702303,-0.000144609,126.4135893,34.73863534,1.117833489,131.6292091,34.73863534,126.4135893,0.185993,0.0253655,-3.7687725,3.3422175,-2.460434,88.333828,0.3883715,0,2.27,7244.195069,99.999985,0,3,3,90,92,4.233,13.928,132.042999,0,15,0.97,15,1.01,0.827,96,636,0,128.7260055,128.5309985,131.9954985,132.0924985,8,0.04186,-2.83,33.7636299,5,0
14820.42022,35.03200809,10.03002521,-0.000128512,126.4136093,34.73863574,1.167833489,131.928009,34.73863574,126.4136093,0.181841,0.024091,-3.764721,3.340521,-2.491862,88.3395,0.365682,0,2.2704,7277.040039,99.999985,0,3,3,90,92,4.233,13.928,132.535995,0,15,0.97,15,1.01,0.827,96,636,0,128.932007,128.832001,132.535995,132.539993,8,0.058877,-2.82,35.5883571,5,0
14822.26516,36.87641374,10.07437164,-0.000115963,126.4136294,34.73863614,1.217833489,132.2648979,34.73863614,126.4136294,0.1763985,0.0224975,-3.7717605,3.3372695,-2.5044715,88.345459,0.342764,0,2.2704,7301.699951,99.999985,0,3,3,90,92,4.233,13.928,132.970001,0,15,0.97,15,1.01,0.827,96,636,0,129.3339995,129.236,132.966003,133.0239945,8,0.0757215,-2.81,37.43194116,5,0
14824.1214,38.73212752,10.11859149,-0.000105071,126.4136497,34.73863654,1.267833489,132.628006,34.73863654,126.4136497,0.170956,0.020904,-3.7788,3.334018,-2.517081,88.351418,0.319846,0,2.28,7326.359863,99.999985,0,3,3,90,92,4.233,13.928,133.404007,0,15,0.97,15,1.01,0.827,96,636,0,129.735992,129.639999,133.396011,133.507996,8,0.092566,-2.8,39.28678847,5,0
14825.97846,40.58866951,10.1624687,-8.53E-05,126.41367,34.73863693,1.317833489,132.9909934,34.73863693,126.41367,0.1648755,0.0192855,-3.788794,3.3338135,-2.4843315,88.362648,0.296469,0,2.28,7330.979981,99.999985,0,3,3,90,92,4.233,13.92799,133.458,0,15,0.97,15,1.01,0.827,96,636,0,130.178001,130.1300045,133.358009,133.6059955,8,0.100702,-2.805,41.1424657,5,0
14827.83749,42.44718676,10.20609779,-5.95E-05,126.4136903,34.73863732,1.367833489,133.320007,34.73863732,126.4136903,0.158795,0.017667,-3.798788,3.333609,-2.451582,88.373878,0.273092,0,2.28,7335.600098,99.999985,0,3,3,90,92,4.233,13.92798,133.511993,0,15,0.97,15,1.01,0.827,96,636,0,130.62001,130.62001,133.320007,133.703995,8,0.108838,-2.81,43.0000966,5,0
14829.70153,44.31071735,10.24963818,-2.11E-05,126.4137107,34.73863771,1.417833489,133.5896681,34.73863771,126.4137107,0.1521545,0.0154235,-3.801082,3.335131,-2.41556,88.379608,0.2382565,0,2.28,7343.860108,99.999985,0,3,3,90,92,4.233,13.9277305,133.671997,0,15,0.97,15,1.01,0.827,96,636,0,130.876007,130.874008,133.574005,133.769997,8,0.1062025,-2.805,44.86270412,5,0
14831.56956,46.17823645,10.29319822,1.44E-05,126.4137311,34.73863811,1.467833489,133.81601,34.73863811,126.4137311,0.145514,0.01318,-3.803376,3.336653,-2.379538,88.385338,0.203421,0,2.2804,7352.120117,99.999985,0,3,3,90,92,4.233,13.927481,133.832001,0,15,0.97,15,1.01,0.827,96,636,0,131.132004,131.128006,133.828003,133.835999,8,0.103567,-2.8,46.72930355,5,0
14833.43995,48.0481199,10.33686365,2.73E-05,126.4137515,34.7386385,1.517833489,134.0218841,34.7386385,126.4137515,0.1401475,0.010605,-3.794786,3.339947,-2.3756675,88.3910675,0.157584,0,2.2804,7377.939942,99.8744965,0,2.98,3,90,92,4.233,13.9272305,134.2260055,0,15,0.97,15,1.01,0.827,96,636,0,131.5260085,131.4740065,134.1740035,134.279999,8,0.1063175,-2.795,48.59831692,5,0
14835.31275,49.92040929,10.38068081,3.67E-05,126.413772,34.73863889,1.567833489,134.216003,34.73863889,126.413772,0.134781,0.00803,-3.786196,3.343241,-2.371797,88.396797,0.111747,0,2.29,7403.759766,99.749008,0,2.96,3,90,92,4.233,13.92698,134.62001,0,15,0.97,15,1.01,0.827,96,636,0,131.920013,131.820007,134.520004,134.723999,8,0.109068,-2.79,50.4697091,5,0
14837.18833,51.79547192,10.42469178,5.47E-05,126.4137925,34.73863929,1.617833489,134.4073351,34.73863929,126.4137925,0.130702,0.0048435,-3.7820045,3.3437865,-2.3946455,88.402527,0.0659105,0,2.29,7408.159913,94.8627355,0,2.48,3,90,92,4.233,13.92673,134.8680115,0,15,0.97,15,1.01,0.827,96,636,0.02,132.170013,132.070007,134.768005,135.015999,8,0.108724,-2.785,52.34384321,5,0
14839.06669,53.67331232,10.46896089,7.04E-05,126.413813,34.73863968,1.667833489,134.62001,34.73863968,126.413813,0.126623,0.001657,-3.777813,3.344332,-2.417494,88.408257,0.020074,0,2.29,7412.560059,89.976463,0,2,3,90,92,4.233,13.92648,135.116013,0,15,0.97,15,1.01,0.827,96,636,0.04,132.420013,132.320007,135.016006,135.307999,8,0.10838,-2.78,54.22081587,5,0
14840.94773,55.55382476,10.51354202,6.85E-05,126.4138336,34.73864009,1.717833489,134.8688158,34.73864009,126.4138336,0.124163,-0.0015425,-3.8090025,3.3284195,-2.4458415,88.4139865,-0.026221,0,2.29,7296.679932,44.9882315,0,2,3,90,92,4.233,13.9262305,135.2560045,0,15,0.957399994,15,1.01,0.83802,94.5600015,636,0.52,132.6610105,132.5590055,135.160011,135.3519975,8,0.0999005,-2.78,56.10045509,5,0
14842.83127,57.43682505,10.55842495,7.79E-05,126.4138542,34.73864049,1.767833489,135.116013,34.73864049,126.4138542,0.121703,-0.004742,-3.840192,3.312507,-2.474189,88.419716,-0.072516,0,2.29,7180.799805,0,0,2,2.94,90,92,4.233,13.925981,135.395996,0,15,0.944799988,15,1.01,0.84904,93.120003,636.080017,1,132.902008,132.798004,135.304016,135.395996,8,0.091421,-2.78,57.98258481,5,0
14844.71734,59.32235308,10.60364512,0.000149799,126.4138748,34.73864089,1.817833489,135.3249689,34.73864089,126.4138748,0.121461,-0.0082215,-3.890692,3.2866265,-2.485373,88.425213,-0.1293535,0,2.29,7114.799805,1.9999995,0,2,2.94,90,92,4.233,13.925731,134.142006,0,15,0.641,15,1.01,1.11352,58.540001,636.080017,0.98,132.9270095,132.7730025,134.144005,134.1399995,8,0.085233,-2.775,59.86725924,5,0
14846.60697,61.21142345,10.64948477,0.000209944,126.4138954,34.73864131,1.867833489,135.516006,34.73864131,126.4138954,0.121219,-0.011701,-3.941192,3.260746,-2.496557,88.43071,-0.186191,0,2.29,7048.799805,3.999999,0,2,1.44,90,92,4.233,13.925481,132.888016,0,15,0.337200012,15,1.01,1.378,23.959999,638,0.96,132.952011,132.748001,132.983994,132.884003,8,0.079045,-2.77,61.75555309,5,0
14848.50091,63.10479225,10.69618117,0.000164607,126.4139161,34.73864173,1.917833489,135.7153666,34.73864173,126.4139161,0.122876,-0.0145055,-3.9379075,3.2583325,-2.4836875,88.430939,-0.2311105,0,2.29,6945.199952,51.999992,0,2,1.44,90,92,4.233,13.9252305,132.9120105,0,15,0.318400009,15,1.01,1.37076,24.919999,638,0.48,132.9840085,132.734001,132.963997,132.856003,8,0.0620855,-2.77,63.64813935,5,0
14850.39792,65.00120672,10.74354475,0.000104233,126.4139369,34.73864215,1.967833489,135.916016,34.73864215,126.4139369,0.124533,-0.01731,-3.934623,3.255919,-2.470818,88.431168,-0.27603,0,2.2904,6841.600098,99.999985,0,2,0,90,92,4.233,13.92498,132.936005,0,15,0.299600006,15,1.01,1.36352,25.879999,638,0,133.016006,132.720001,132.944,132.828003,8,0.045126,-2.77,65.54381049,5,0
14852.29717,66.89986246,10.79134018,8.51E-05,126.4139576,34.73864258,2.017833489,136.1101306,34.73864258,126.4139576,0.127758,-0.0185205,-3.872249,3.2819635,-2.452525,88.4364435,-0.298032,0,2.2904,6426.179932,99.999985,0,2,0,90,92,4.233,13.92473,136.878006,0,15,0.654800003,15,1.01,1.18778,60.46,638,0,133.2260055,132.9799955,136.9799955,136.6780015,8,0.033896,-2.765,67.44177401,5,0
14854.20168,68.80375721,10.83957595,7.27E-05,126.4139784,34.73864301,2.067833489,136.320007,34.73864301,126.4139784,0.130983,-0.019731,-3.809875,3.308008,-2.434232,88.441719,-0.320034,0,2.3,6010.759766,99.999985,0,2,0,90,92,4.233,13.92448,140.820007,0,15,1.01,15,1.01,1.01204,95.040001,638,0,133.436005,133.23999,141.015991,140.528,8,0.022666,-2.76,69.34497045,5,0
14856.11251,70.71396444,10.88823674,4.82E-05,126.4139993,34.73864345,2.117833489,136.5646788,34.73864345,126.4139993,0.1351635,-0.019336,-3.7783225,3.3241555,-2.4260925,88.4362145,-0.3186585,0,2.3,5949.739991,99.999985,0,2,0,90,92,4.233,13.9242305,138.6640015,0,15,1.009799988,15,1.01,0.96272,95.540001,638,0,133.878006,133.7319945,138.8119965,138.4680025,8,0.0168215,-2.755,71.25451288,5,0
14858.01922,72.6200583,10.93696815,2.42E-05,126.4140202,34.73864389,2.167833489,136.820007,34.73864389,126.4140202,0.139344,-0.018941,-3.74677,3.340303,-2.417953,88.43071,-0.317283,0,2.3004,5888.720215,99.999985,0,2,0,90,92,4.233,13.923981,136.507996,0,15,1.009599976,15,1.01,0.9134,96.040001,638,0,134.320007,134.223999,136.608002,136.408005,8,0.010977,-2.75,73.15994466,5,0
14859.91424,74.51445524,10.98548754,1.09E-05,126.4140409,34.73864432,2.217833489,137.0629474,34.73864432,126.4140409,0.144382,-0.016685,-3.776592,3.329422,-2.4128325,88.43071,-0.282218,0,2.3004,5933.345215,99.999985,0,2,0,90,92,4.233,13.9237335,136.630997,0,15,1.004649994,15,1.01,0.8702,96.505001,638,0,134.5675045,134.5179975,136.7280045,136.5340045,8.015,0.002383,-2.75,75.05369537,5,0
14861.81285,76.41244028,11.03413826,-7.60E-06,126.4140616,34.73864476,2.267833489,137.318008,34.73864476,126.4140616,0.14942,-0.014429,-3.806414,3.318541,-2.407712,88.43071,-0.247153,0,2.31,5977.970215,99.999985,0,2,0,90,92,4.233,13.923486,136.753998,0,15,0.999700012,15,1.01,0.827,96.970001,638.030029,0,134.815002,134.811996,136.848007,136.660004,8.03,-0.006211,-2.75,76.95103151,5,0
14863.73051,78.32946991,11.08324933,-5.64E-05,126.4140826,34.7386452,2.317833489,137.6100775,34.7386452,126.4140826,0.1541715,-0.010586,-3.832492,3.305463,-2.3965645,88.4305385,-0.1783985,0,2.31,5977.650147,99.999985,0,2,0,90,92,4.233,13.923243,137.628502,0,15,0.994850006,15,1.01,0.827,96.4850005,638.030029,0,135.065002,135.0164945,137.6270065,137.628502,8.515,-0.0176705,-2.75,78.86739853,5,0
14865.66048,80.25881794,11.13246664,-0.000102091,126.4141037,34.73864565,2.367833489,137.918015,34.73864565,126.4141037,0.158923,-0.006743,-3.85857,3.292385,-2.385417,88.430367,-0.109644,0,2.31,5977.330078,99.999985,0,2,0.06,90,92,4.233,13.923,138.503006,0,15,0.99,15,1.01,0.827,96,639,0,135.315002,135.220993,138.406006,138.597,9,-0.02913,-2.75,80.7960938,5,0
14867.59295,82.19066579,11.18136659,-0.000106556,126.4141248,34.73864608,2.417833489,138.2175602,34.73864608,126.4141248,0.1627085,-0.00232,-3.846312,3.294439,-2.380628,88.4248125,-0.0412325,0,2.31,5983.025147,99.999985,0,2,0.06,90,92,4.233,13.923,138.5545045,0,15,0.990149994,15,1.01,0.827,96.0149995,639,0,135.5680005,135.569504,138.504509,138.5544965,8.985,-0.040417,-2.745,82.72721605,5,0
14869.5279,84.12500808,11.22993086,-0.000103938,126.4141459,34.73864652,2.467833489,138.518005,34.73864652,126.4141459,0.166494,0.002103,-3.834054,3.296493,-2.375839,88.419258,0.027179,0,2.3103,5988.720215,99.999985,0,2,2.06,90,92,4.233,13.923,138.606003,0,15,0.990299988,15,1.01,0.827,96.029999,639,0,135.820999,135.918015,138.603012,138.511993,8.97,-0.051704,-2.74,84.6608338,5,0
14871.46727,86.06377856,11.2782157,-0.000115876,126.4141671,34.73864695,2.517833489,138.8273656,34.73864695,126.4141671,0.169005,0.0052515,-3.815279,3.3017005,-2.396124,88.4190865,0.083787,0,2.3103,6001.02002,99.999985,0,2,2.06,90,92,4.233,13.923,138.727005,0,15,0.994850006,15,1.01,0.827,96.5149995,639,0,136.165001,136.213509,138.677002,138.730003,8.485,-0.0574335,-2.74,86.59883577,5,0
14873.41094,88.00685439,11.32617035,-0.000128034,126.4141884,34.73864739,2.567833489,139.115005,34.73864739,126.4141884,0.171516,0.0084,-3.796504,3.306908,-2.416409,88.418915,0.140395,0,2.32,6013.319824,99.999985,0,2,4,90,92,4.233,13.923,138.848007,0,15,0.999400024,15,1.01,0.827,97,639,0,136.509003,136.509003,138.750992,138.948013,8,-0.063163,-2.74,88.54114619,5,0
14875.35841,89.95374019,11.37373377,-0.000126459,126.4142096,34.73864781,2.617833489,139.3602581,34.73864781,126.4142096,0.172743,0.0102545,-3.794611,3.304508,-2.446201,88.413185,0.1737415,0,2.32,6035.155029,99.999985,0,2,4,90,92,4.233,13.923,139.6285095,0,15,0.989700012,15,1.01,0.827,96.9850005,639,0,136.666504,136.6679995,139.580002,139.7255095,8,-0.068807,-2.74,90.48722388,5,0
14877.30974,91.90450699,11.42091081,-0.000122955,126.414231,34.73864824,2.667833489,139.621002,34.73864824,126.414231,0.17397,0.012109,-3.792718,3.302108,-2.475993,88.407455,0.207088,0,2.32,6056.990234,99.999985,0,2,4,90,92,4.233,13.923,140.409012,0,15,0.98,15,1.01,0.827,96.970001,639,0,136.824005,136.826996,140.409012,140.503006,8,-0.074451,-2.74,92.43712996,5,0
14879.2651,93.85930142,11.4677155,-0.000125459,126.4142523,34.73864866,2.717833489,139.9524977,34.73864866,126.4142523,0.1736035,0.012023,-3.800034,3.299151,-2.473184,88.401897,0.2057125,0,2.32,6073.130127,99.999985,0,2,4,90,92,4.233,13.923,140.560501,0,15,0.98,15,1.01,0.827,96.4850005,639,0,137.221008,137.269493,140.562004,140.557503,8,-0.0774015,-2.74,94.39104751,5,0
14881.22435,95.81800595,11.51413256,-0.000118023,126.4142737,34.73864907,2.767833489,140.320999,34.73864907,126.4142737,0.173237,0.011937,-3.80735,3.296194,-2.470375,88.396339,0.204337,0,2.32,6089.27002,99.999985,0,2,4,90,92,4.233,13.923,140.71199,0,15,0.98,15,1.01,0.827,96,639.030029,0,137.618011,137.71199,140.714996,140.612,8,-0.080352,-2.74,96.34884396,5,0
14883.18751,97.78062098,11.56018775,-6.51E-05,126.4142952,34.73864949,2.817833489,140.6796303,34.73864949,126.4142952,0.1712965,0.0090215,-3.810554,3.2993815,-2.4366655,88.3961675,0.157469,0,2.32,6094.070069,99.999985,0,2,4,90,92,4.233,13.923,140.9089965,0,15,0.98,15,1.01,0.827,96,639.030029,0,137.919502,137.917999,140.960495,140.8105015,8,-0.0859955,-2.74,98.31050771,5,0
14885.15531,99.74788276,11.60610029,-8.96E-06,126.4143167,34.7386499,2.867833489,141.018005,34.7386499,126.4143167,0.169356,0.006106,-3.813758,3.302569,-2.402956,88.395996,0.110601,0,2.32,6098.870117,99.999985,0,2,4,90,92,4.233,13.923,141.106003,0,15,0.98,15,1.01,0.827,96,640,0,138.220993,138.124008,141.205994,141.009003,8,-0.091639,-2.74,100.2768265,5,0
14887.12836,101.7204013,11.65210067,1.59E-05,126.4143383,34.73865031,2.917833489,141.3331185,34.73865031,126.4143383,0.1664975,0.0016445,-3.810859,3.306148,-2.386884,88.3902665,0.030731,0,2.32,6113.160156,99.999985,0,2,4,90,92,4.233,13.923,141.221001,0,15,0.98,15,1.01,0.827,96.0149995,640,0,138.5650025,138.5180055,141.3225025,141.1710055,8.015,-0.094418,-2.745,102.2483708,5,0
14889.10605,103.6975457,11.69827096,3.22E-05,126.4143599,34.73865073,2.967833489,141.615005,34.73865073,126.4143599,0.163639,-0.002817,-3.80796,3.309727,-2.370812,88.384537,-0.049139,0,2.32,6127.450195,99.999985,0,2,4,90,92,4.233,13.923,141.335999,0,15,0.98,15,1.01,0.827,96.029999,640,0,138.909012,138.912003,141.439011,141.333008,8.03,-0.097197,-2.75,104.2245752,5,0
14891.08746,105.6784152,11.74465443,4.56E-05,126.4143815,34.73865114,3.017833489,141.8626758,34.73865114,126.4143815,0.161109,-0.00724,-3.8072215,3.310724,-2.3792285,88.378807,-0.1172065,0,2.32,6135.070068,99.999985,0,2,4,90,92,4.233,13.923,141.923996,0,15,0.98,15,1.01,0.827,96.5,640,0,139.062004,139.1119995,142.0725025,141.8740085,8.515,-0.097283,-2.75,106.2045054,5,0
14893.07186,107.66227,11.79128744,5.78E-05,126.4144032,34.73865156,3.067833489,142.118011,34.73865156,126.4144032,0.158579,-0.011663,-3.806483,3.311721,-2.387645,88.373077,-0.185274,0,2.32,6142.689941,99.999985,0,2,4,90,92,4.233,13.923,142.511993,0,15,0.98,15,1.01,0.827,96.970001,640,0,139.214996,139.311996,142.705994,142.415009,9,-0.097369,-2.75,108.1873854,5,0
14895.05929,109.6491418,11.83821949,6.73E-05,126.4144249,34.73865199,3.117833489,142.4152245,34.73865199,126.4144249,0.156705,-0.0148015,-3.8087285,3.3140035,-2.386261,88.367519,-0.230767,0,2.32,6154.175049,99.999985,0,2,4,90,92,4.233,13.923,142.712753,0,15,0.98,15,1.01,0.827,96.4850005,640,0,139.466499,139.5179975,142.8082505,142.659012,9,-0.100148,-2.755,110.173342,5,0
