RefinedDistance,PosLocalX,PosLocalY,InverseRadius,RefinedPosLon,RefinedPosLat,TimeStamp,GPS_Speed,PosLat,PosLon,AccelForward,AccelLateral,DeviceAccelForward,DeviceAccelLateral,DeviceAccelVertical,AngleTrack,AngleRateZ,GPS_Height,GPS_PosAccuracy,RPM,Pedal_throttle,Pedal_brake,Steer_angle,Gear,CoolantT,OilT,Internal Batte,External Batte,TOYO_SPEED_VEH,TOYO_BRAKE_SW,TOYO_IAT,TOYO_MAP,TOYO_AAT,TOYO_BARO,TOYO_LAMBDA,TOYO_THROTTLE,TOYO_CAT1_T,TOYO_CLUCH_SW,TOYO_WHE_FL,TOYO_WHE_FR,TOYO_WHE_RL,TOYO_WHE_RR,GPS_Nsat,GPS_Slope,GPS_Elevation,PositionIndex,LapNo,timeDelta
6378.23091007,525.812342722,44.8815451719,0.037962320551,126.418974275,34.7389488201,14.0326207162,59.3287451335,34.7389488201,126.418974269,-0.2072415,-1.156135,-3.700664,2.2650615,-2.5001515,42.127991,-36.006136,0.0,2.4195,4802.1999515,0.0,9.95,-135.3499985,2.0,90.0,95.0,4.232,13.900001,61.6425,1.0,17.9750005,0.2055,15.0,1.01,1.048125,21.5249995,718.0,1.0,58.7025035,60.6625005,60.1775015,63.155003,9.475,0.744048,-0.41,532.563529273,2,-0.0927744264777
6379.06198555,526.299832425,45.5546278219,0.0461819957557,126.418979604,34.7389548665,14.0826207162,58.940002,34.7389548665,126.418979598,-0.209456,-1.154382,-3.720779,2.288512,-2.506607,40.405964,-36.087498,0.0,2.42,4766.600098,0.0,9.05,-142.300003,2.0,90.0,95.0,4.232,13.900001,61.240002,1.0,18.0,0.2005,15.0,1.01,1.0308,21.049999,718.0,1.0,58.245003,60.329998,59.925003,62.650002,9.95,0.776277,-0.41,533.709003855,2,-0.0972539902204
6379.87798761,526.752999271,46.2332287142,0.0390164298438,126.418984558,34.7389609626,14.1326207162,58.5930888666,34.7389609626,126.418984551,-0.2101665,-1.148895,-3.743523,2.2776735,-2.4909455,38.6447505,-36.1022815,0.0,2.42,4730.0200195,0.0,9.05,-145.9400025,2.0,90.0,95.0,4.232,13.900001,60.938002,1.0,18.0,0.20025,15.0,1.01,1.0299,21.0249995,718.0,1.0,58.0345,60.784998,59.536503,62.4370005,9.975,0.7832385,-0.41,534.766576663,2,-0.100745407698
6380.68705361,527.180758068,46.9199675303,0.0286985307071,126.418989234,34.7389671317,14.1826207162,58.242001,34.7389671317,126.418989228,-0.210877,-1.143408,-3.766267,2.266835,-2.475284,36.883537,-36.117065,0.0,2.42,4693.439941,0.0,1.48,-149.580002,2.0,90.0,95.940002,4.232,13.900001,60.636002,1.0,18.0,0.2,15.0,1.01,1.029,21.0,718.0,1.0,57.823997,61.239998,59.148003,62.223999,10.0,0.7902,-0.41,536.100453376,2,-0.111158954543
6381.49714401,527.592967166,47.6173412495,0.0295454567794,126.41899374,34.7389733963,14.2326207162,57.8456585251,34.7389733963,126.418993734,-0.2094175,-1.135575,-3.7637945,2.238623,-2.451869,35.0693245,-36.117752,0.0,2.42,4659.2600095,0.0,1.48,-149.32,2.0,90.0,95.940002,4.232,13.900001,60.3360005,1.0,18.0,0.195300003,15.0,1.01,1.01537,21.0,718.0,1.0,57.5299985,61.2229995,58.7010025,62.023998,10.0,0.779772,-0.41,537.17029662,2,-0.10990826233
6382.30494453,527.987273082,48.3223692906,0.0332837802613,126.41899805,34.7389797297,14.2826207162,57.448002,34.7389797297,126.418998044,-0.207958,-1.127742,-3.761322,2.210411,-2.428454,33.255112,-36.118439,0.0,2.4294,4625.080078,0.0,1.0,-149.059998,2.0,90.0,96.0,4.232,13.900001,60.035999,1.0,18.0,0.190600006,15.0,1.01,1.00174,21.0,718.0,1.0,57.236,61.206001,58.254002,61.823997,10.0,0.769344,-0.41,538.119697516,2,-0.108722959426
6383.10581919,528.359345449,49.0315676925,0.0341447236054,126.419002118,34.7389861006,14.3326207162,57.0932860329,34.7389861006,126.419002111,-0.2039685,-1.1173795,-3.7384325,2.201751,-2.4230745,31.4119065,-36.075352,0.0,2.4294,4615.5200195,0.0,1.0,-148.559998,2.0,90.0,96.0,4.232,13.900001,59.548,1.0,18.0,0.195,15.0,1.01,0.98865,21.0,718.0,1.0,56.983,60.9210015,57.6630005,61.4829995,10.0,0.749806,-0.41,539.302055797,2,-0.107599975065
6383.90032251,528.709158191,49.7449165343,0.0337217535971,126.419005942,34.7389925088,14.3826207162,56.742001,34.7389925088,126.419005935,-0.199979,-1.107017,-3.715543,2.193091,-2.417695,29.568701,-36.032265,0.0,2.4394,4605.959961,0.0,0.06,-148.059998,2.0,90.0,96.0,4.232,13.900001,59.060001,1.0,18.0,0.199399994,15.0,1.01,0.97556,21.0,718.0,1.0,56.73,60.636002,57.071999,61.142002,10.0,0.730268,-0.41,540.258005447,2,-0.0852127731346
6384.69004367,529.037801458,50.4630064374,0.0321684921079,126.419009534,34.7389989595,14.4326207162,56.3512063432,34.7389989595,126.419009528,-0.192242,-1.0947035,-3.698612,2.213678,-2.4359775,27.696848,-35.9325675,0.0,2.4394,4579.159912,0.0,0.06,-148.029999,2.0,90.0,96.0,4.232,13.900001,58.842001,1.0,18.0,0.199699997,15.0,1.01,0.96256,21.0,718.0,1.0,56.433001,60.3360005,56.8950005,60.8860015,10.0,0.7102145,-0.405,541.471477961,2,-0.0948295974592
6385.47564674,529.346526004,51.1854061498,0.0325203684037,126.419012909,34.739005449,14.4826207162,55.948002,34.739005449,126.419012903,-0.184505,-1.08239,-3.681681,2.234265,-2.45426,25.824995,-35.83287,0.0,2.44,4552.359863,0.0,0.0,-148.0,2.0,90.0,96.0,4.232,13.900001,58.624001,0.53,18.0,0.2,15.0,1.01,0.94956,21.0,718.0,1.0,56.136002,60.035999,56.718002,60.630001,10.0,0.690161,-0.4,542.398682172,2,-0.0852127731345
6386.25732139,529.635289264,51.9117883055,0.041952349845,126.419016066,34.7390119742,14.5326207162,55.5718975944,34.7390119742,126.419016059,-0.1732435,-1.0684645,-3.685966,2.262832,-2.475757,23.940651,-35.6543385,0.0,2.44,4514.0200195,0.0,0.0,-147.529999,2.0,90.0,96.0,4.232,13.900001,58.1890015,0.53,18.0,0.2,15.0,1.01,0.95254,20.5299995,718.0,1.0,55.8360005,59.782999,56.192001,60.286001,10.0,0.6754935,-0.39,543.56799673,2,-0.0852127731345
6387.03478403,529.898714772,52.6432629531,0.0501021347892,126.419018946,34.7390185452,14.5826207162,55.242001,34.7390185452,126.419018939,-0.161982,-1.054539,-3.690251,2.291399,-2.497254,22.056307,-35.475807,0.0,2.4494,4475.680176,0.0,0.0,-147.059998,2.0,90.0,96.0,4.232,13.900001,57.754002,0.03,18.0,0.2,15.0,1.01,0.95552,20.059999,718.0,1.0,55.535999,59.529999,55.666,59.942001,10.0,0.660826,-0.38,544.677656254,2,-0.0852127731345
6387.8084935,530.1323838,53.3808435422,0.0426727103769,126.4190215,34.739025171,14.6326207162,54.9664620293,34.739025171,126.419021494,-0.1475145,-1.0396195,-3.711079,2.2947,-2.4989505,20.1605045,-35.2493725,0.0,2.4494,4444.2001955,0.3686275,0.0,-146.559998,2.0,90.0,96.0,4.232,13.900236,57.304001,0.03,18.0,0.204699997,15.0,1.01,1.01968,20.0299995,718.0,1.0,55.142,59.233,55.116001,59.592001,10.0,0.654581,-0.365,546.261822532,2,-0.0852127731346
6388.5801174,530.341042463,54.1237197099,0.0334812293594,126.419023781,34.7390318445,14.6826207162,54.73,34.7390318445,126.419023774,-0.133047,-1.0247,-3.731907,2.298001,-2.500647,18.264702,-35.022938,0.0,2.45,4412.720215,0.737255,0.0,-146.059998,2.0,90.0,96.0,4.232,13.900471,56.854,0.0,18.0,0.209399994,15.0,1.01,1.08384,20.0,718.0,1.0,54.748001,58.936001,54.566002,59.242001,10.0,0.648336,-0.35,547.333083342,2,-0.0852127731345
6389.35084346,530.530230192,54.8708653836,0.0342871412667,126.419025849,34.7390385562,14.7326207162,54.5157570386,34.7390385562,126.419025843,-0.116891,-1.0112205,-3.7443625,2.2672525,-2.485358,16.3682115,-34.782986,0.0,2.45,4391.590088,8.6862735,0.0,-144.6199955,2.0,90.0,96.0,4.232,13.9007205,56.404001,0.0,18.0,0.214399994,15.0,1.01,1.22234,20.9399995,718.0,0.53,54.4890005,58.8240015,53.781002,59.080002,10.0,0.677614,-0.33,548.579197336,2,-0.0852127731345
6390.12102361,530.69949485,55.6222154624,0.0371221418572,126.419027699,34.7390453057,14.7826207162,54.323997,34.7390453057,126.419027693,-0.100735,-0.997741,-3.756818,2.236504,-2.470069,14.471721,-34.543034,0.0,2.45,4370.459961,16.635292,0.0,-143.179993,2.0,90.0,96.0,4.232,13.90097,55.954002,0.0,18.0,0.219399994,15.0,1.01,1.36084,21.879999,718.0,0.06,54.23,58.712002,52.996002,58.918003,10.0,0.706892,-0.31,550.150881493,2,-0.0852127731345
6390.89097666,530.847168291,56.3778742834,0.037965480796,126.419029314,34.739052094,14.8326207162,54.1582515665,34.739052094,126.419029307,-0.0835845,-0.987053,-3.7356925,2.208941,-2.458601,12.575231,-34.3347075,0.0,2.45,4370.169922,19.721565,0.0,-136.0399935,2.0,90.0,96.0,4.232,13.90122,55.880001,0.0,18.0,0.247899994,15.0,1.01,1.36942,23.8199995,718.0,0.03,53.839001,58.471001,53.0420015,58.7680035,10.0,0.7357115,-0.285,551.244973767,2,-0.0852127731345
6391.66106726,530.97270992,57.1376629609,0.0377752336508,126.419030686,34.7390589193,14.8826207162,54.018002,34.7390589193,126.41903068,-0.066434,-0.976365,-3.714567,2.181378,-2.447133,10.678741,-34.126381,0.0,2.45,4369.879883,22.807838,0.0,-128.899994,2.0,90.0,96.0,4.232,13.90147,55.806,0.0,18.0,0.276399994,15.0,1.01,1.378,25.76,718.0,0.0,53.448002,58.23,53.088001,58.618004,10.0,0.764531,-0.26,552.3355144,2,-0.0844600394308
6392.43176898,531.076169123,57.9013889206,0.0355008777124,126.419031817,34.73906578,14.9326207162,53.9022338206,34.73906578,126.419031811,-0.0480285,-0.970642,-3.6706525,2.190629,-2.44483,8.787636,-34.02783,0.0,2.45,4419.76001,23.341173,0.0,-128.919998,2.0,90.0,96.0,4.232,13.9017205,55.7090015,0.0,18.0,0.405099991,15.0,1.01,1.26003,29.64,718.0,0.0,53.0950015,57.792,53.1410005,58.3270015,10.0,0.7797145,-0.23,553.450332186,2,-0.0820427986578
6393.20390523,531.158827652,58.6690880541,0.0355024198508,126.419032721,34.7390726764,14.9826207162,53.812,34.7390726764,126.419032714,-0.029623,-0.964919,-3.626738,2.19988,-2.442527,6.896531,-33.929279,0.0,2.45,4469.640137,23.874508,0.0,-128.940002,2.0,90.0,96.0,4.232,13.901971,55.612003,0.0,18.0,0.533799988,15.0,1.01,1.14206,33.52,718.0,0.0,52.742001,57.354,53.194,58.035999,10.0,0.794898,-0.2,554.580065312,2,-0.0564823814508
6393.97801994,531.220541092,59.4407389008,0.0469238354597,126.419033395,34.7390796083,15.0326207162,53.7478186513,34.7390796083,126.419033389,-0.0105415,-0.965193,-3.5921335,2.2300245,-2.4407225,5.021928,-34.0422665,0.0,2.45,4520.290039,24.4509775,0.0,-127.09,2.0,90.0,96.0,4.232,13.902221,56.734001,0.0,18.0,0.631199982,15.0,1.01,1.08471,34.7000005,718.0,0.0,52.580002,56.998001,55.358999,58.1119995,10.0,0.7984505,-0.165,556.010148661,2,-0.0764052429464
6394.75387484,531.254227987,60.215862124,0.05656539921,126.419033763,34.7390865714,15.0826207162,53.706001,34.7390865714,126.419033757,0.00854,-0.965467,-3.557529,2.260169,-2.438918,3.147325,-34.155254,0.0,2.4594,4570.939941,25.027447,0.0,-125.239998,2.0,90.0,96.0,4.232,13.902471,57.855999,0.0,18.0,0.728599976,15.0,1.01,1.02736,35.880001,718.0,0.0,52.418003,56.642002,57.523998,58.188,10.0,0.802003,-0.13,557.06027019,2,-0.0740199634328
6395.5320143,531.253813551,60.9940014779,0.0479026842158,126.419033759,34.7390935616,15.1326207162,53.6972445742,34.7390935616,126.419033753,0.0285585,-0.9732935,-3.534466,2.287187,-2.4378725,1.2899105,-34.507509,0.0,2.4594,4628.0200195,25.0627415,0.0,-121.3600005,2.0,90.0,96.0,4.232,13.9027205,58.257,0.0,18.0,0.7625,15.0,1.01,0.97483,36.41,718.0,0.0,52.456001,56.668001,58.084999,58.476,10.0,0.791403,-0.1,558.114455015,2,-0.0715290443101
6396.31382534,531.224186721,61.7752509565,0.0373250598424,126.419033435,34.7391005797,15.1826207162,53.793999,34.7391005797,126.419033429,0.048577,-0.98112,-3.511403,2.314205,-2.436827,-0.567504,-34.859764,0.0,2.46,4685.100098,25.098036,0.0,-117.480003,2.0,90.0,96.0,4.232,13.90297,58.658001,0.0,18.0,0.796400024,15.0,1.01,0.9223,36.939999,718.0,0.0,52.493999,56.694,58.646,58.764,10.0,0.780803,-0.07,559.183317228,2,-0.0693106135782
6397.0991294,531.171489485,62.5587849195,0.0373817737112,126.419032859,34.7391076184,15.2326207162,54.047703302,34.7391076184,126.419032853,0.0674545,-0.9927,-3.481908,2.3388535,-2.4393835,-2.5046745,-35.247999,0.0,2.46,4726.1501465,25.098036,0.0,-110.1900025,2.0,90.0,96.0,4.232,13.9032205,59.5249995,0.0,18.0,0.784100006,15.0,1.01,0.92855,36.9699995,718.0,0.0,52.5440005,56.7439995,59.8010005,59.3460005,10.0,0.688557,-0.045,560.24538886,2,-0.067887975486
6397.8835428,531.095912324,63.3395489508,0.0403517757854,126.419032033,34.7391146321,15.2826207162,54.364002,34.7391146321,126.419032026,0.086332,-1.00428,-3.452413,2.363502,-2.44194,-4.441845,-35.636234,0.0,2.4694,4767.200195,25.098036,0.0,-102.900002,2.0,90.0,96.0,4.232,13.903471,60.391998,0.0,18.0,0.771799988,15.0,1.01,0.9348,37.0,718.0,0.0,52.594002,56.793999,60.956001,59.928001,10.0,0.596311,-0.02,561.402304822,2,-0.0663438808463
6398.66414626,530.996206392,64.1137585445,0.0410015188499,126.419030943,34.739121587,15.3326207162,54.6375704679,34.739121587,126.419030936,0.1037595,-1.015656,-3.4257815,2.3792595,-2.4437365,-6.4446765,-35.936695,0.0,2.4694,4743.0952145,25.098036,0.0,-102.915001,2.0,90.0,96.0,4.232,13.9037185,60.4925,0.0,18.0,0.775549988,15.0,1.01,0.928425,37.0,718.0,0.0,52.8760015,56.983,60.8885,60.1965005,10.0,0.4732395,0.00500000000001,562.35623272,2,-0.0654334477071
6399.44734689,530.871317049,64.8869376123,0.039516958673,126.419029578,34.7391285326,15.3826207162,54.865002,34.7391285326,126.419029571,0.121187,-1.027032,-3.39915,2.395017,-2.445533,-8.447508,-36.237156,0.0,2.4793,4718.990234,25.098036,0.0,-102.93,2.0,90.0,96.0,4.232,13.903966,60.593002,0.0,18.0,0.779299988,15.0,1.01,0.92205,37.0,718.0,0.0,53.158001,57.172001,60.820999,60.465,10.0,0.350168,0.03,563.422415522,2,-0.0424655024543
6400.23962811,530.720693496,65.6647692712,0.0372886058963,126.419027931,34.7391355201,15.4326207162,55.0686510766,34.7391355201,126.419027925,0.1372315,-1.035244,-3.39381,2.3918395,-2.4429335,-10.5077495,-36.36458,0.0,2.4793,4730.4802245,25.098036,0.0,-102.5,2.0,90.0,96.0,4.232,13.904216,60.6430015,0.0,18.0,0.779649994,15.0,1.01,0.923385,37.0,718.0,0.0,53.458,57.3720015,60.7175005,60.6219995,10.0,0.242767,0.04,564.512151765,2,-0.0624473895085
6401.03854567,530.545606081,66.444265043,0.0375207553799,126.419026017,34.7391425224,15.4826207162,55.271999,34.7391425224,126.419026011,0.153276,-1.043456,-3.38847,2.388662,-2.440334,-12.567991,-36.492004,0.0,2.48,4741.970215,25.098036,0.0,-102.07,2.0,90.0,96.0,4.232,13.904466,60.693001,0.0,18.0,0.78,15.0,1.01,0.92472,37.0,718.0,0.0,53.757999,57.572002,60.614002,60.778999,10.0,0.135366,0.05,565.403759832,2,-0.0433610043256
6401.84035095,530.346472059,67.220948596,0.0449781377962,126.41902384,34.7391494995,15.5326207162,55.4978282258,34.7391494995,126.419023834,0.1677275,-1.0460885,-3.392393,2.380886,-2.4325485,-14.603996,-36.3295155,0.0,2.48,4756.005127,24.368625,0.0,-101.57,2.0,90.0,96.0,4.232,13.9047155,61.0220015,0.0,18.0,0.775350006,15.0,1.01,0.903935,37.0,718.0,0.0,53.965,57.772001,61.0720025,60.9755,10.0,0.0853185,0.055,566.450368445,2,-0.0463379642918
6402.64542513,530.118475163,67.9930637797,0.050230133418,126.419021348,34.7391564356,15.5826207162,55.764999,34.7391564356,126.419021341,0.182179,-1.048721,-3.396316,2.37311,-2.424763,-16.640001,-36.167027,0.0,2.48,4770.040039,23.639214,0.0,-101.07,2.0,90.0,96.0,4.232,13.904965,61.351002,0.0,18.0,0.770700012,15.0,1.01,0.88315,37.0,718.0,0.0,54.172001,57.972,61.530003,61.172001,10.0,0.035271,0.06,567.424769927,2,-0.0439385745148
6403.45545682,529.857750559,68.7599888215,0.0412920883941,126.419018498,34.7391633251,15.6326207162,56.0859055201,34.7391633251,126.419018491,0.194444,-1.0444315,-3.388831,2.37573,-2.4178325,-18.620716,-35.7279095,0.0,2.48,4762.6499025,23.5843115,0.0,-96.3849985,2.0,90.0,96.0,4.232,13.905169,61.236002,0.0,18.0,0.75175,15.0,1.01,0.873205,36.535,718.0,0.0,54.3720015,58.2185,61.2860015,61.1627505,10.0,-0.01323,0.055,568.412602374,2,-0.038549376674
6404.27103454,529.569472665,69.5229192776,0.0315192986822,126.419015346,34.7391701786,15.6826207162,56.451,34.7391701786,126.41901534,0.206709,-1.040142,-3.381346,2.37835,-2.410902,-20.601431,-35.288792,0.0,2.48,4755.259766,23.529409,0.0,-91.699997,2.0,90.0,96.0,4.232,13.905373,61.121002,0.0,18.0,0.732799988,15.0,1.01,0.86326,36.07,718.0,0.0,54.572002,58.465,61.042,61.1535,10.0,-0.061731,0.05,569.467075058,2,-0.0395563722063
6405.09198577,529.259585478,70.283136913,0.0310143441787,126.419011959,34.7391770078,15.7326207162,56.8440465686,34.7391770078,126.419011952,0.2173365,-1.032695,-3.3706035,2.3862425,-2.4159995,-22.5408355,-34.7664835,0.0,2.48,4755.5598145,24.4411735,0.0,-84.84,2.0,90.0,96.0,4.232,13.9055725,61.1337525,0.0,18.0,0.731399994,15.0,1.01,0.86914,36.035,718.0,0.0,54.8650015,58.6219995,61.1140005,61.1285,10.0,-0.0997755,0.045,570.506736842,2,-0.0438896669587
6405.91868147,528.928072045,71.0404509981,0.032198397245,126.419008335,34.7391838109,15.7826207162,57.243999,34.7391838109,126.419008328,0.227964,-1.025248,-3.359861,2.394135,-2.421097,-24.48024,-34.244175,0.0,2.48,4755.859863,25.352938,0.0,-77.980003,2.0,90.0,96.0,4.232,13.905772,61.146503,0.0,18.0,0.73,15.0,1.01,0.87502,36.0,718.0,0.0,55.158001,58.778999,61.186001,61.1035,10.0,-0.13782,0.04,571.500059657,2,-0.0434792146381
6406.75177666,528.573718573,71.7944279263,0.0314384990187,126.419004461,34.739190584,15.8326207162,57.6371555804,34.739190584,126.419004455,0.2372945,-1.0164145,-3.3621015,2.404911,-2.4304445,-26.3742105,-33.6850835,0.0,2.48,4779.6450195,28.7039175,0.0,-77.9550015,2.0,90.0,96.0,4.232,13.9059725,61.171503,0.0,18.0,0.771850006,15.0,1.01,0.88853,37.8600005,718.0,0.0,55.458,58.9755,61.30925,61.1947495,10.0,-0.175062,0.035,572.520617195,2,-0.0421877613012
6407.59193527,528.196484876,72.545135077,0.0299078816969,126.419000337,34.7391973278,15.8826207162,58.044003,34.7391973278,126.419000331,0.246625,-1.007581,-3.364342,2.415687,-2.439792,-28.268181,-33.125992,0.0,2.48,4803.430176,32.054897,0.0,-77.93,2.0,90.0,96.0,4.232,13.906173,61.196503,0.0,18.0,0.813700012,15.0,1.01,0.90204,39.720001,718.0,0.0,55.757999,59.172001,61.432499,61.285999,10.0,-0.212304,0.03,573.564446048,2,-0.0429012599992
6408.43941197,527.796976064,73.2925368827,0.0273796041496,126.41899597,34.7392040419,15.9326207162,58.48383686,34.7392040419,126.418995964,0.2546805,-0.9986585,-3.3747165,2.4302285,-2.4284895,-30.110984,-32.5751495,0.0,2.48,4848.460205,50.7196025,0.0,-77.965,2.0,90.0,96.0,4.232,13.9063725,61.477251,0.0,18.0,0.84475,15.0,1.01,0.899765,43.58,718.0,0.0,56.2905005,59.465,61.557499,61.5720005,10.0,-0.2628675,0.03,574.591851763,2,-0.0405733366495
6409.29292061,527.377204848,74.0356850023,0.0266820145589,126.418991381,34.7392107177,15.9826207162,58.937,34.7392107177,126.418991375,0.262736,-0.989736,-3.385091,2.44477,-2.417187,-31.953787,-32.024307,0.0,2.48,4893.490234,69.384308,0.0,-78.0,2.0,90.0,96.0,4.232,13.906572,61.757999,0.0,18.0,0.875799988,15.0,1.01,0.89749,47.439999,718.0,0.0,56.823002,59.757999,61.682499,61.858002,10.0,-0.313431,0.03,575.653857087,2,-0.0381109771135
6410.15222396,526.93759734,74.774026038,0.0329159382901,126.418986576,34.7392173504,16.0326207162,59.3830057298,34.7392173504,126.418986569,0.269221,-0.9814065,-3.3853105,2.4563555,-2.386419,-33.755681,-31.53821,0.0,2.48,4950.2202145,83.717636,0.0,-84.044998,2.0,90.0,96.0,4.232,13.9067725,62.383501,0.0,18.0,0.929049988,15.0,1.01,0.88655,58.414999,718.0,0.0,57.326502,60.2439995,62.2027495,62.623001,10.0,-0.3783185,0.03,577.037810481,2,-0.053930996971
6411.02331321,526.47082565,75.5094991403,0.0367537380449,126.418981473,34.7392239573,16.0826207162,59.837002,34.7392239573,126.418981467,0.275706,-0.973077,-3.38553,2.467941,-2.355651,-35.557575,-31.052113,0.0,2.48,5006.950195,98.050964,0.0,-90.089996,2.0,90.0,96.0,4.232,13.906973,63.009003,0.0,18.0,0.982299988,15.0,1.01,0.87561,69.389999,718.0,0.0,57.830002,60.73,62.723,63.388,10.0,-0.443206,0.03,578.08207819,2,-0.0540573803821
6411.91135692,525.970978998,76.2435120492,0.0295823943031,126.418976009,34.7392305511,16.1326207162,60.3186465957,34.7392305511,126.418976003,0.280301,-0.965088,-3.3645915,2.478847,-2.340303,-37.29805,-30.6241135,0.0,2.48,5024.9250485,99.0254745,0.0,-91.009998,2.0,90.0,96.0,4.232,13.9071725,63.566002,0.0,18.0,0.986149994,15.0,1.01,0.85295,81.3549995,718.0,0.0,58.2370015,61.3695015,63.3195,63.909,10.0,-0.5011035,0.06,579.236856878,2,-0.0549225975782
6412.81024277,525.445569035,76.9728543156,0.0226702183701,126.418970266,34.7392371029,16.1826207162,60.830002,34.7392371029,126.418970259,0.284896,-0.957099,-3.343653,2.489753,-2.324955,-39.038525,-30.196114,0.0,2.48,5042.899902,99.999985,0.0,-91.93,2.0,90.0,96.0,4.232,13.907372,64.123001,0.0,18.0,0.99,15.0,1.01,0.83029,93.32,718.0,0.0,58.644001,62.009003,63.916,64.43,10.0,-0.559001,0.09,580.306292645,2,-0.0409226291388
6413.71231889,524.90346249,77.6938687498,0.0222227905182,126.418964339,34.7392435799,16.2326207162,61.3675443873,34.7392435799,126.418964333,0.2878755,-0.94854,-3.3189375,2.508383,-2.3444365,-40.7319585,-29.71884,0.0,2.48,5076.034912,99.999985,0.0,-91.965,2.0,90.0,96.0,4.232,13.907572,64.4869995,0.0,17.535,0.999299988,15.0,1.01,0.828645,95.0900005,718.0,0.0,58.951,62.4730015,64.190498,64.883499,10.0,-0.6136325,0.105,581.403620143,2,-0.0442595072106
6414.61677505,524.345523988,78.4057293882,0.0234846598136,126.41895824,34.7392499747,16.2826207162,61.923,34.7392499747,126.418958234,0.290855,-0.939981,-3.294222,2.527013,-2.363918,-42.425392,-29.241566,0.0,2.48,5109.169922,99.999985,0.0,-92.0,2.0,90.0,96.0,4.232,13.907772,64.850998,0.0,17.07,1.008599976,15.0,1.01,0.827,96.860001,718.0,0.0,59.257999,62.937,64.464996,65.336998,10.0,-0.668264,0.12,582.451435164,2,-0.0464824711461
6415.52461544,523.770419154,79.1081741302,0.0258016804019,126.418951953,34.7392562849,16.3326207162,62.4835572301,34.7392562849,126.418951947,0.291056,-0.9310805,-3.299654,2.5438765,-2.3959485,-44.0729905,-28.770939,0.0,2.48,5149.714844,99.999985,0.0,-91.0699995,2.0,90.0,96.0,4.232,13.9079725,65.572998,0.0,17.035,1.009299988,15.0,1.01,0.827,96.9300005,718.0,0.0,59.651001,63.247501,65.551998,65.6939965,10.0,-0.712038,0.13,583.468847486,2,-0.0497130969131
6416.4369964,523.176019738,79.8003651005,0.0256998367524,126.418945456,34.739262503,16.3826207162,63.023003,34.739262503,126.418945449,0.291257,-0.92218,-3.305086,2.56074,-2.427979,-45.720589,-28.300312,0.0,2.48,5190.259766,99.999985,0.0,-90.139999,2.0,90.0,96.0,4.232,13.908173,66.294998,0.0,17.0,1.01,15.0,1.01,0.827,97.0,718.0,0.0,60.044003,63.558002,66.639,66.050995,10.0,-0.755812,0.14,584.448136129,2,-0.05937124521
6417.3543588,522.562176529,80.4820910633,0.0156040741507,126.418938745,34.7392686271,16.4326207162,63.5254854421,34.7392686271,126.418938739,0.2868115,-0.9141465,-3.331175,2.5623075,-2.4410755,-47.3223495,-27.8304865,0.0,2.48,5264.2749025,99.999985,0.0,-83.560001,2.0,90.0,96.0,4.232,13.9083725,66.9985005,0.0,17.0,1.01,15.0,1.01,0.827,97.0,718.0,0.0,60.6300015,64.1370025,67.045002,67.051998,10.0,-0.7854625,0.135,585.370780657,2,-0.0599885772923
6418.27345444,521.937450372,81.1562231141,0.0130401674136,126.418931916,34.739274683,16.4826207162,64.029999,34.739274683,126.41893191,0.282366,-0.906113,-3.357264,2.563875,-2.454172,-48.92411,-27.360661,0.0,2.4707,5338.290039,99.999985,0.0,-76.980003,2.0,90.0,96.0,4.232,13.908572,67.702003,0.0,17.0,1.01,15.0,1.01,0.827,97.0,718.0,0.0,61.216,64.716003,67.451004,68.053001,10.0,-0.815113,0.13,586.310442338,2,-0.0600814369319
6419.19246403,521.304749116,81.8227572514,0.0485457574389,126.418925,34.7392806706,16.5326207162,64.5712576263,34.7392806706,126.418924993,0.271184,-0.899692,-3.3547285,2.5567145,-2.4425925,-50.4223385,-26.863907,0.0,2.4707,5380.9050295,99.999985,0.0,-64.9900015,2.0,90.0,96.0,4.232,13.90877,68.395004,0.0,17.0,1.01,15.0,1.01,0.827,97.0,718.0,0.0,61.672001,65.2640035,68.3495025,68.5405005,10.0,-0.832932,0.12,587.181409061,2,-0.0596072124359
6420.12137114,520.635658589,82.4671067539,0.0726841119619,126.418917685,34.7392864589,16.5826207162,65.112007,34.7392864589,126.418917679,0.260002,-0.893271,-3.352193,2.549554,-2.431013,-51.920567,-26.367153,0.0,2.47,5423.52002,99.999985,0.0,-53.0,2.0,90.0,96.0,4.232,13.908968,69.088005,0.0,17.0,1.01,15.0,1.01,0.827,97.0,718.0,0.0,62.128002,65.812004,69.248001,69.028,10.0,-0.850751,0.11,588.068431992,2,-0.0599188248143
6421.07201522,519.907466902,83.0782213458,0.0322802629764,126.418909725,34.7392919487,16.6326207162,65.6156270525,34.7392919487,126.418909719,0.26287,-0.892468,-3.3208185,2.5465185,-2.4099145,-52.504984,-26.1265115,0.0,2.47,5436.880127,99.999985,0.0,-59.8199995,2.0,90.0,96.0,4.232,13.9094445,69.3740045,0.0,17.0,1.000799988,15.0,1.01,0.827,97.0,718.0,0.0,62.578003,66.1780015,69.462002,69.34,10.0,-0.8573975,0.09,588.952482672,2,-0.0594943342755
